Title,Streaming Platform,Release Date,Duration,Genres,Award Wins,Award Nominations,Metascore,Critic Category,Critic positive counts,Critic positive percentage,Critic mixed counts,Critic mixed percentage,Critic negative counts,Critic negative percentage,User Score Category,User Score,User positive counts,User positive percentage,User mixed counts,User mixed percentage,User negative counts,User negative percentage
Vampires Suck,Twentieth Century Fox Film Corporation,"Aug 18, 2010",1 h 22 m,"['Comedy', 'Horror']",0,6,18,Overwhelming Dislike,0,0,4,24,13,76,Generally Unfavorable,3.4,34,22,23,15,100,64
The Apparition,Warner Bros. Pictures,"Aug 24, 2012",1 h 22 m,"['Horror', 'Thriller']",0,1,18,Overwhelming Dislike,0,0,1,8,12,92,Mixed or Average,4.0,15,24,14,23,33,53
Turn It Up,New Line Cinema,"Sep 6, 2000",1 h 26 m,"['Crime', 'Drama', 'Action', 'Music']",0,1,18,Overwhelming Dislike,0,0,2,13,14,88,Generally Favorable,7.0,3,60,1,20,1,20
Mother's Day,Open Road Films (II),"Apr 29, 2016",1 h 58 m,"['Comedy', 'Drama', 'Romance']",1,6,18,Overwhelming Dislike,2,7,2,7,26,87,Generally Unfavorable,2.8,18,19,13,14,64,67
I Hate Valentine's Day,IFC Films,"Jul 3, 2009",1 h 38 m,"['Comedy', 'Romance']",0,1,17,Overwhelming Dislike,0,0,3,23,10,77,Generally Unfavorable,3.7,4,29,2,14,8,57
Vice,Lionsgate,"Jan 16, 2015",1 h 36 m,"['Action', 'Sci-Fi', 'Thriller']",0,0,17,Overwhelming Dislike,0,0,2,14,12,86,Generally Unfavorable,2.9,8,14,13,22,37,64
88 Minutes,Columbia Pictures,"Apr 18, 2008",1 h 48 m,"['Crime', 'Drama', 'Mystery', 'Thriller']",0,3,17,Overwhelming Dislike,0,0,2,7,25,93,Mixed or Average,5.6,27,36,30,40,18,24
See No Evil,Lions Gate Films,"May 19, 2006",1 h 24 m,"['Action', 'Horror', 'Thriller']",0,3,17,Overwhelming Dislike,0,0,4,29,10,71,Mixed or Average,5.0,12,29,16,39,13,32
Best Night Ever,Magnet Releasing,"Jan 31, 2014",1 h 30 m,['Comedy'],0,0,17,Overwhelming Dislike,0,0,1,13,7,88,Mixed or Average,4.1,6,27,2,9,14,64
Material Girls,Metro-Goldwyn-Mayer (MGM),"Aug 18, 2006",1 h 37 m,"['Comedy', 'Family', 'Romance']",1,5,17,Overwhelming Dislike,0,0,3,25,9,75,Mixed or Average,5.1,8,44,2,11,8,44
Extreme Ops,Paramount Pictures,"Nov 27, 2002",1 h 33 m,"['Action', 'Adventure', 'Thriller']",0,1,17,Overwhelming Dislike,0,0,3,21,11,79,Mixed or Average,5.5,1,17,4,67,1,17
I Will Follow You Into the Dark,Epic Pictures Releasing,"Oct 11, 2013",1 h 52 m,"['Drama', 'Horror', 'Romance', 'Thriller']",1,2,17,Overwhelming Dislike,1,11,0,0,8,89,Mixed or Average,5.8,6,55,0,0,5,45
Street Fighter: The Legend of Chun-Li,Twentieth Century Fox Film Corporation,"Feb 27, 2009",1 h 36 m,"['Action', 'Crime', 'Fantasy', 'Thriller']",0,0,17,Overwhelming Dislike,0,0,2,18,9,82,Generally Unfavorable,3.5,15,22,8,12,45,66
Prom Night,Screen Gems,"Apr 11, 2008",1 h 28 m,['Horror'],1,4,17,Overwhelming Dislike,1,8,2,17,9,75,Generally Unfavorable,3.8,7,11,23,38,31,51
The Human Centipede II (Full Sequence),IFC Midnight,"Oct 7, 2011",1 h 28 m,['Horror'],1,5,17,Overwhelming Dislike,3,14,3,14,16,73,Generally Unfavorable,3.1,34,21,25,15,106,64
Bless the Child,Paramount Pictures,"Aug 11, 2000",1 h 47 m,"['Crime', 'Drama', 'Horror', 'Thriller']",1,5,17,Overwhelming Dislike,2,7,5,19,20,74,Mixed or Average,5.5,8,32,10,40,7,28
All About Steve,Twentieth Century Fox Film Corporation,"Sep 4, 2009",1 h 39 m,"['Comedy', 'Romance']",2,5,17,Overwhelming Dislike,2,7,1,4,24,89,Mixed or Average,4.9,16,29,19,34,21,38
Girls Against Boys,Anchor Bay Films,"Feb 1, 2013",1 h 33 m,"['Drama', 'Horror', 'Thriller']",1,2,17,Overwhelming Dislike,0,0,1,13,7,88,Generally Unfavorable,3.7,6,35,1,6,10,59
The Lodger,Stage 6 Films,"Jan 23, 2009",1 h 35 m,"['Crime', 'Horror', 'Mystery', 'Thriller']",0,1,17,Overwhelming Dislike,0,0,0,0,8,100,Mixed or Average,5.5,6,46,2,15,5,38
A Haunted House 2,Open Road Films,"Apr 18, 2014",1 h 26 m,"['Comedy', 'Fantasy', 'Horror']",0,2,17,Overwhelming Dislike,1,6,4,25,11,69,Generally Unfavorable,3.9,31,26,27,22,63,52
Delta Farce,Lionsgate,"May 11, 2007",1 h 30 m,"['Action', 'Adventure', 'Comedy']",0,0,17,Overwhelming Dislike,0,0,2,13,13,87,Mixed or Average,4.3,2,22,2,22,5,56
Epic Movie,Twentieth Century Fox Film Corporation,"Jan 26, 2007",1 h 26 m,"['Adventure', 'Comedy', 'Fantasy']",2,5,17,Overwhelming Dislike,1,6,2,12,14,82,Generally Unfavorable,2.4,19,12,17,11,118,77
All's Faire in Love,Hannover House,"Oct 28, 2011",1 h 44 m,['Comedy'],1,1,17,Overwhelming Dislike,0,0,2,22,7,78,Generally Favorable,7.7,5,83,1,17,0,0
Tyler Perry's Boo 2! A Madea Halloween,Lionsgate,"Oct 20, 2017",1 h 41 m,"['Comedy', 'Drama', 'Horror', 'Mystery']",1,4,17,Overwhelming Dislike,0,0,1,10,9,90,Generally Unfavorable,2.8,10,22,4,9,31,69
I Know Who Killed Me,TriStar Pictures,"Jul 27, 2007",1 h 45 m,"['Horror', 'Mystery', 'Thriller']",8,12,16,Overwhelming Dislike,0,0,3,19,13,81,Mixed or Average,4.0,11,28,6,15,22,56
Lost Souls,New Line Cinema,"Oct 13, 2000",1 h 37 m,"['Drama', 'Horror', 'Thriller']",0,2,16,Overwhelming Dislike,1,3,3,10,25,86,Mixed or Average,5.8,8,47,3,18,6,35
The Last Face,Gaga,"Jul 28, 2017",2 h 10 m,"['Action', 'Adventure', 'Drama', 'Romance', 'War']",1,2,16,Overwhelming Dislike,0,0,1,5,20,95,Generally Favorable,7.5,17,74,1,4,5,22
Urban Legends: Final Cut,Sony Pictures Entertainment (SPE),"Sep 22, 2000",1 h 37 m,"['Horror', 'Mystery']",1,3,16,Overwhelming Dislike,1,4,3,12,21,84,Mixed or Average,5.1,11,28,17,44,11,28
Silent Hill: Revelation 3D,Open Road Films (II),"Oct 26, 2012",1 h 34 m,"['Drama', 'Horror', 'Mystery', 'Thriller']",0,6,16,Overwhelming Dislike,0,0,1,7,13,93,Mixed or Average,4.5,129,29,125,28,187,42
Winnie-the-Pooh: Blood and Honey,Fathom Events,"Feb 16, 2023",1 h 30 m,['Horror'],6,6,16,Overwhelming Dislike,0,0,3,16,16,84,Generally Unfavorable,3.6,36,29,7,6,80,65
FeardotCom,Warner Bros. Pictures,"Aug 30, 2002",1 h 41 m,"['Crime', 'Horror', 'Thriller']",3,3,16,Overwhelming Dislike,0,0,4,20,16,80,Mixed or Average,5.3,20,44,6,13,19,42
London Fields,Paladin,"Oct 26, 2018",1 h 58 m,"['Crime', 'Mystery', 'Thriller']",0,1,16,Overwhelming Dislike,0,0,4,33,8,67,Generally Unfavorable,3.5,10,26,5,13,23,61
Deuces Wild,My Network TV,"May 3, 2001",1 h 36 m,"['Action', 'Drama']",1,2,16,Overwhelming Dislike,0,0,3,14,18,86,Mixed or Average,5.1,5,33,4,27,6,40
Kangaroo Jack,Warner Bros. Pictures,"Jan 17, 2003",1 h 29 m,"['Action', 'Adventure', 'Comedy', 'Crime', 'Family']",0,8,16,Overwhelming Dislike,0,0,5,20,20,80,Mixed or Average,4.7,23,36,12,19,29,45
The Cookout,Lions Gate Films,"Sep 3, 2004",1 h 37 m,['Comedy'],0,5,15,Overwhelming Dislike,0,0,1,7,13,93,Mixed or Average,5.1,4,50,2,25,2,25
Tomcats,Columbia Pictures,"Mar 30, 2001",1 h 35 m,['Comedy'],0,2,15,Overwhelming Dislike,1,5,4,21,14,74,Mixed or Average,5.7,5,33,5,33,5,33
My Boss's Daughter,Dimension Films,"Aug 22, 2003",1 h 26 m,"['Comedy', 'Romance']",0,4,15,Overwhelming Dislike,0,0,2,11,17,89,Generally Favorable,6.3,13,48,11,41,3,11
In the Name of the King: A Dungeon Siege Tale,Freestyle Releasing,"Jan 11, 2008",2 h 7 m,"['Action', 'Adventure', 'Fantasy', 'Thriller', 'War']",4,9,15,Overwhelming Dislike,0,0,1,9,10,91,Generally Unfavorable,3.4,18,20,23,25,50,55
Darkness,Dimension Films,"Dec 25, 2004",1 h 42 m,['Horror'],2,4,15,Overwhelming Dislike,1,6,1,6,14,88,Mixed or Average,4.9,14,36,11,28,14,36
Book of Shadows: Blair Witch 2,Artisan Entertainment,"Oct 27, 2000",1 h 30 m,"['Adventure', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",4,13,15,Overwhelming Dislike,2,6,6,18,26,76,Generally Unfavorable,2.9,9,12,12,16,53,72
Yu-Gi-Oh!: The Movie,Warner Bros. Pictures,"Aug 13, 2004",1 h 30 m,"['Animation', 'Action', 'Adventure', 'Family', 'Fantasy', 'Thriller']",0,0,15,Overwhelming Dislike,0,0,2,11,16,89,Mixed or Average,5.5,36,44,24,29,22,27
The Layover,Vertical Entertainment,"Sep 1, 2017",1 h 28 m,"['Comedy', 'Romance']",0,0,15,Overwhelming Dislike,0,0,0,0,7,100,Mixed or Average,4.8,8,31,9,35,9,35
The Last Days of American Crime,Netflix,"Jun 5, 2020",2 h 28 m,"['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']",0,0,15,Overwhelming Dislike,0,0,3,25,9,75,Generally Unfavorable,2.3,5,13,2,5,31,82
Disaster Movie,Lionsgate,"Aug 29, 2008",1 h 27 m,"['Comedy', 'Sci-Fi']",1,7,15,Overwhelming Dislike,0,0,2,17,10,83,Overwhelming Dislike,1.6,19,10,9,5,160,85
College,Metro-Goldwyn-Mayer (MGM),"Aug 29, 2008",1 h 34 m,['Comedy'],0,0,15,Overwhelming Dislike,0,0,2,18,9,82,Mixed or Average,5.5,5,50,1,10,4,40
America: Imagine a World Without Her,Lionsgate,"Jul 2, 2014",1 h 45 m,['Documentary'],0,1,15,Overwhelming Dislike,0,0,1,9,10,91,Mixed or Average,6.0,73,59,3,2,47,38
House of the Dead,Mill Creek Entertainment,"Oct 10, 2003",1 h 30 m,"['Action', 'Adventure', 'Horror']",2,2,15,Overwhelming Dislike,0,0,2,13,13,87,Generally Unfavorable,2.2,9,12,10,13,57,75
Evidence,Image Entertainment,"Jul 19, 2013",1 h 34 m,"['Crime', 'Horror', 'Mystery', 'Thriller']",0,2,14,Overwhelming Dislike,0,0,1,13,7,88,Mixed or Average,5.6,8,50,4,25,4,25
What Love Is,Big Sky Motion Pictures,"Mar 23, 2007",1 h 33 m,"['Comedy', 'Romance']",0,0,14,Overwhelming Dislike,1,13,0,0,7,88,Generally Favorable,6.2,7,70,0,0,3,30
Rollerball,MGM Home Entertainment,"Feb 8, 2002",1 h 38 m,"['Action', 'Sci-Fi', 'Sport']",5,6,14,Overwhelming Dislike,1,4,3,11,24,86,Generally Unfavorable,3.4,5,18,5,18,18,64
