Title,Streaming Platform,Release Date,Duration,Genres,Award Wins,Award Nominations,Metascore,Critic Category,Critic positive counts,Critic positive percentage,Critic mixed counts,Critic mixed percentage,Critic negative counts,Critic negative percentage,User Score Category,User Score,User positive counts,User positive percentage,User mixed counts,User mixed percentage,User negative counts,User negative percentage
Ultrasuede: In Search of Halston,Paladin Films,"Jan 20, 2012",1 h 29 m,['Documentary'],0,0,34,Generally Unfavorable,1,9,7,64,3,27,Mixed or Average,4.2,1,20,2,40,2,40
Erased,RADiUS-TWC,"May 17, 2013",1 h 40 m,"['Action', 'Thriller']",1,3,34,Generally Unfavorable,1,6,9,53,7,41,Mixed or Average,5.7,11,42,11,42,4,15
Elektra,Twentieth Century Fox Film Corporation,"Jan 14, 2005",1 h 37 m,"['Action', 'Adventure', 'Crime', 'Fantasy']",0,2,34,Generally Unfavorable,1,3,18,51,16,46,Mixed or Average,4.2,33,20,57,34,76,46
American Son,Netflix,"Nov 1, 2019",1 h 30 m,['Drama'],0,5,34,Generally Unfavorable,0,0,4,57,3,43,Generally Favorable,6.3,13,62,3,14,5,24
Scenic Route,Anderson Digital,"Aug 23, 2013",1 h 26 m,"['Drama', 'Horror', 'Thriller']",0,1,34,Generally Unfavorable,1,10,5,50,4,40,Generally Favorable,7.0,16,67,6,25,2,8
The Mummy,Universal Pictures,"Jun 9, 2017",1 h 50 m,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Thriller']",2,17,34,Generally Unfavorable,5,11,21,48,18,41,Mixed or Average,4.7,145,26,223,40,190,34
Dead & Breakfast,Anchor Bay Entertainment,"Apr 20, 2005",1 h 28 m,"['Comedy', 'Fantasy', 'Horror', 'Musical']",4,4,34,Generally Unfavorable,2,29,1,14,4,57,Generally Favorable,7.3,3,43,4,57,0,0
Vacation,Warner Bros. Pictures,"Jul 29, 2015",1 h 39 m,"['Adventure', 'Comedy']",1,3,34,Generally Unfavorable,5,15,14,42,14,42,Mixed or Average,5.8,103,48,59,27,53,25
Love Hurts,Universal Pictures,"Feb 7, 2025",1 h 23 m,"['Action', 'Comedy', 'Romance']",0,0,34,Generally Unfavorable,4,9,18,42,21,49,Generally Unfavorable,3.9,11,20,18,33,25,46
Fatal Affair,Netflix,"Jul 16, 2020",1 h 29 m,"['Crime', 'Horror', 'Mystery', 'Thriller']",1,1,34,Generally Unfavorable,0,0,6,60,4,40,Generally Unfavorable,2.6,0,0,3,25,9,75
The Lifeguard,Screen Media Films,"Aug 30, 2013",1 h 38 m,"['Drama', 'Romance']",0,2,34,Generally Unfavorable,1,7,5,36,8,57,Generally Favorable,6.4,12,52,8,35,3,13
The Bubble,Netflix,"Apr 1, 2022",2 h 4 m,['Comedy'],0,3,34,Generally Unfavorable,3,9,19,56,12,35,Generally Unfavorable,3.6,7,16,14,33,22,51
My Best Friend's Girl,Lionsgate,"Sep 19, 2008",1 h 41 m,"['Comedy', 'Romance']",0,1,34,Generally Unfavorable,1,8,3,23,9,69,Mixed or Average,5.0,6,25,11,46,7,29
Jonah Hex,Warner Bros. Pictures,"Jun 18, 2010",1 h 21 m,"['Action', 'Drama', 'Fantasy', 'Thriller', 'Western']",1,4,33,Generally Unfavorable,2,6,14,44,16,50,Mixed or Average,4.0,29,20,39,27,79,54
Raise Your Voice,New Line Cinema,"Oct 8, 2004",1 h 43 m,"['Family', 'Music', 'Musical', 'Romance']",2,3,33,Generally Unfavorable,3,13,10,42,11,46,Mixed or Average,5.9,15,44,12,35,7,21
Collateral Damage,Warner Bros. Pictures,"Feb 8, 2002",1 h 48 m,"['Action', 'Drama', 'Thriller']",0,0,33,Generally Unfavorable,7,21,11,32,16,47,Mixed or Average,5.0,10,21,26,55,11,23
Lara Croft: Tomb Raider,Paramount Pictures,"Jun 15, 2001",1 h 40 m,"['Action', 'Adventure', 'Fantasy', 'Thriller']",0,12,33,Generally Unfavorable,4,13,14,45,13,42,Mixed or Average,5.9,106,41,104,40,49,19
Equilibrium,Miramax Films,"Dec 6, 2002",1 h 47 m,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",0,2,33,Generally Unfavorable,4,18,8,36,10,45,Generally Favorable,7.5,242,77,47,15,25,8
Shadowboxer,Freestyle Releasing,"Jul 21, 2006",1 h 33 m,"['Action', 'Crime', 'Drama', 'Thriller']",1,3,33,Generally Unfavorable,2,13,5,33,8,53,Mixed or Average,4.1,2,29,0,0,5,71
Alvin and the Chipmunks: The Road Chip,Twentieth Century Fox Film Corporation,"Dec 18, 2015",1 h 32 m,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Music', 'Musical']",1,5,33,Generally Unfavorable,1,5,10,48,10,48,Mixed or Average,4.0,39,30,23,18,68,52
Kidnapping Mr. Heineken,Alchemy,"Mar 6, 2015",1 h 35 m,"['Action', 'Crime', 'Drama', 'Thriller']",0,1,33,Generally Unfavorable,1,5,12,63,6,32,Mixed or Average,5.5,10,38,11,42,5,19
The Chaperone,Samuel Goldwyn Films,"Feb 18, 2011",1 h 43 m,"['Action', 'Comedy', 'Family']",0,1,33,Generally Unfavorable,1,9,6,55,4,36,Generally Favorable,6.5,5,63,0,0,3,38
Grandma's Boy,Twentieth Century Fox Film Corporation,"Jan 6, 2006",1 h 34 m,['Comedy'],0,1,33,Generally Unfavorable,1,7,7,47,7,47,Generally Favorable,7.0,47,61,23,30,7,9
Looking Glass,Momentum Pictures,"Feb 16, 2018",1 h 43 m,"['Mystery', 'Thriller']",0,0,33,Generally Unfavorable,2,17,2,17,8,67,Mixed or Average,5.0,1,8,8,67,3,25
The Grudge 2,Columbia Pictures,"Oct 13, 2006",1 h 42 m,"['Horror', 'Thriller']",0,3,33,Generally Unfavorable,0,0,11,69,5,31,Mixed or Average,6.0,22,35,33,53,7,11
Chasing Papi,Twentieth Century Fox Film Corporation,"Apr 16, 2003",1 h 20 m,"['Comedy', 'Romance']",0,1,33,Generally Unfavorable,4,17,8,35,11,48,Generally Unfavorable,3.5,0,0,2,50,2,50
The Christmas Candle,,"Nov 22, 2013",1 h 40 m,"['Drama', 'Family']",0,2,33,Generally Unfavorable,1,8,6,46,6,46,Mixed or Average,6.0,3,60,1,20,1,20
The Divergent Series: Allegiant,Summit Entertainment,"Mar 18, 2016",2 h,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",2,11,33,Generally Unfavorable,0,0,20,61,13,39,Mixed or Average,4.3,78,25,89,29,142,46
Despite the Falling Snow,CARU Pictures,"Mar 31, 2017",1 h 33 m,"['Drama', 'Mystery', 'Romance', 'Thriller']",8,9,33,Generally Unfavorable,0,0,6,75,2,25,Mixed or Average,6.0,2,33,3,50,1,17
The Stepfather,Screen Gems,"Oct 16, 2009",1 h 41 m,"['Mystery', 'Thriller']",0,2,33,Generally Unfavorable,1,9,7,64,3,27,Mixed or Average,5.4,15,34,19,43,10,23
American Renegades,Asmik Ace Entertainment,"Dec 21, 2018",1 h 46 m,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'War']",0,0,33,Generally Unfavorable,0,0,6,75,2,25,Mixed or Average,4.4,2,17,6,50,4,33
Blood and Chocolate,Metro-Goldwyn-Mayer (MGM),"Jan 26, 2007",1 h 38 m,"['Drama', 'Fantasy', 'Horror', 'Romance']",0,0,33,Generally Unfavorable,1,6,7,44,8,50,Mixed or Average,4.9,3,30,4,40,3,30
The Only Living Boy in New York,Roadside Attractions,"Aug 11, 2017",1 h 29 m,['Drama'],1,1,33,Generally Unfavorable,3,13,7,30,13,57,Mixed or Average,5.1,8,33,8,33,8,33
Bedtime Stories,Walt Disney Studios Motion Pictures,"Dec 25, 2008",1 h 39 m,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance', 'Sci-Fi']",2,4,33,Generally Unfavorable,6,23,11,42,9,35,Mixed or Average,5.6,43,40,43,40,21,20
House of D,Lions Gate Films,"Apr 15, 2005",1 h 37 m,"['Comedy', 'Drama']",0,0,33,Generally Unfavorable,2,6,15,48,14,45,Generally Favorable,7.1,4,50,3,38,1,13
Virginia,Entertainment One,"May 18, 2012",1 h 56 m,['Drama'],0,0,33,Generally Unfavorable,0,0,9,64,5,36,Generally Favorable,6.5,3,75,0,0,1,25
Welcome to Mooseport,Twentieth Century Fox Film Corporation,"Feb 20, 2004",1 h 50 m,"['Comedy', 'Romance']",0,0,33,Generally Unfavorable,4,11,16,44,16,44,Mixed or Average,4.7,3,25,4,33,5,42
Five Nights at Freddy's,Universal Pictures,"Oct 27, 2023",1 h 49 m,"['Horror', 'Mystery', 'Thriller']",0,20,33,Generally Unfavorable,3,8,20,53,15,39,Generally Favorable,7.8,1.4k,76,213,11,234,12
Programming the Nation?,International Film Circuit,"Aug 19, 2011",1 h 45 m,['Documentary'],0,0,33,Generally Unfavorable,1,10,4,40,5,50,Generally Favorable,6.3,3,75,0,0,1,25
War of the Worlds: Goliath,Anderson Digital,"Mar 7, 2014",1 h 25 m,"['Animation', 'Action', 'Adventure', 'Sci-Fi']",0,0,33,Generally Unfavorable,0,0,4,57,3,43,Mixed or Average,5.1,6,40,2,13,7,47
Outcast,Entertainment One,"Feb 6, 2015",1 h 39 m,"['Action', 'Adventure', 'Thriller']",0,0,33,Generally Unfavorable,0,0,4,57,3,43,Mixed or Average,4.0,8,27,5,17,17,57
Free the Nipple,Sundance Selects,"Dec 12, 2014",1 h 24 m,"['Comedy', 'Drama']",0,0,33,Generally Unfavorable,0,0,4,50,4,50,Mixed or Average,4.0,3,30,2,20,5,50
The Hero of Color City,Magnolia Pictures,"Oct 3, 2014",1 h 17 m,"['Animation', 'Adventure', 'Family', 'Fantasy']",0,0,33,Generally Unfavorable,0,0,6,50,6,50,Generally Unfavorable,3.2,2,20,1,10,7,70
Gulliver's Travels,Twentieth Century Fox Film Corporation,"Dec 25, 2010",1 h 25 m,"['Adventure', 'Comedy', 'Family', 'Fantasy']",0,3,33,Generally Unfavorable,6,19,12,38,14,44,Mixed or Average,4.6,30,25,52,43,40,33
Awake,Metro-Goldwyn-Mayer (MGM),"Nov 30, 2007",1 h 24 m,"['Crime', 'Drama', 'Mystery', 'Thriller']",1,4,33,Generally Unfavorable,1,6,8,47,8,47,Mixed or Average,5.5,25,44,19,33,13,23
Collide,Open Road Films,"Feb 24, 2017",1 h 39 m,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']",1,2,33,Generally Unfavorable,1,10,4,40,5,50,Mixed or Average,5.7,14,35,17,43,9,23
Sucker Punch,Warner Bros. Pictures,"Mar 25, 2011",2 h,"['Action', 'Adventure', 'Fantasy', 'Thriller']",0,8,33,Generally Unfavorable,4,14,10,34,15,52,Generally Favorable,6.3,544,56,201,21,227,23
The Wrong Missy,Netflix,"May 13, 2020",1 h 30 m,"['Comedy', 'Romance']",0,5,33,Generally Unfavorable,0,0,6,50,6,50,Mixed or Average,4.6,20,31,17,26,28,43
The Baytown Outlaws,Phase 4 Films,"Jan 11, 2013",1 h 38 m,"['Action', 'Comedy', 'Crime', 'Thriller']",0,1,33,Generally Unfavorable,0,0,6,55,5,45,Generally Favorable,6.9,17,71,3,13,4,17
There Be Dragons,Samuel Goldwyn Films,"May 6, 2011",2 h,"['Biography', 'Drama', 'War']",0,2,33,Generally Unfavorable,1,5,10,53,8,42,Universal Acclaim,8.1,16,84,1,5,2,11
Love Happens,Universal Pictures,"Sep 18, 2009",1 h 49 m,"['Drama', 'Romance']",1,1,33,Generally Unfavorable,1,4,15,58,10,38,Mixed or Average,5.6,5,29,9,53,3,18
Colonia,Screen Media Films,"Apr 15, 2016",1 h 50 m,"['Biography', 'Drama', 'History', 'Romance', 'Thriller']",0,12,33,Generally Unfavorable,1,7,8,53,6,40,Generally Favorable,7.1,45,67,18,27,4,6
Catch That Kid,Fox 2000 Pictures,"Feb 6, 2004",1 h 31 m,"['Adventure', 'Comedy', 'Crime', 'Family']",0,1,33,Generally Unfavorable,3,11,11,41,13,48,Mixed or Average,5.2,6,33,8,44,4,22
The Space Between Us,STX Entertainment,"Feb 3, 2017",2 h,"['Drama', 'Romance', 'Sci-Fi']",0,4,33,Generally Unfavorable,1,3,15,47,16,50,Mixed or Average,5.2,33,37,29,32,28,31
RV,Columbia Pictures,"Apr 28, 2006",1 h 39 m,"['Adventure', 'Comedy', 'Family']",1,3,33,Generally Unfavorable,4,14,10,36,14,50,Mixed or Average,5.1,17,27,28,44,18,29
Skinwalkers,After Dark Films,"Aug 10, 2007",1 h 50 m,"['Action', 'Fantasy', 'Horror', 'Thriller']",0,0,33,Generally Unfavorable,1,9,5,45,5,45,Mixed or Average,5.1,3,23,6,46,4,31
Amnesiac,XLrator Media,"Aug 14, 2015",1 h 30 m,"['Drama', 'Horror', 'Mystery', 'Thriller']",0,0,33,Generally Unfavorable,1,13,2,25,5,63,Mixed or Average,4.3,0,0,4,100,0,0
The Last Song,Walt Disney Studios Motion Pictures,"Mar 31, 2010",1 h 47 m,"['Drama', 'Music', 'Romance']",3,10,33,Generally Unfavorable,3,11,14,52,10,37,Mixed or Average,5.6,60,50,14,12,46,38
The Young Messiah,Focus Features,"Mar 11, 2016",1 h 51 m,"['Drama', 'Fantasy']",3,3,33,Generally Unfavorable,0,0,6,67,3,33,Mixed or Average,5.6,12,46,6,23,8,31
Annie,Columbia Pictures,"Dec 19, 2014",1 h 58 m,"['Comedy', 'Drama', 'Family', 'Musical']",1,7,33,Generally Unfavorable,5,13,19,50,14,37,Mixed or Average,5.0,63,43,27,18,56,38
Out of the Dark,Vertical Entertainment,"Feb 27, 2015",1 h 32 m,"['Horror', 'Mystery', 'Thriller']",0,0,33,Generally Unfavorable,0,0,5,56,4,44,Generally Unfavorable,3.7,0,0,7,78,2,22
The Amityville Horror,Metro-Goldwyn-Mayer (MGM),"Apr 15, 2005",1 h 30 m,['Horror'],2,5,33,Generally Unfavorable,3,10,15,48,13,42,Mixed or Average,5.8,41,38,44,41,23,21
Superhero Movie,Dimension Films,"Mar 28, 2008",1 h 15 m,"['Action', 'Comedy', 'Sci-Fi']",1,1,33,Generally Unfavorable,0,0,10,71,4,29,Generally Favorable,6.4,66,55,27,23,27,23
P.S. Your Cat Is Dead!,TLA Releasing,"Jan 17, 2003",1 h 32 m,['Comedy'],0,0,33,Generally Unfavorable,0,0,7,64,4,36,Generally Unfavorable,3.4,2,17,4,33,6,50
The Battle of Shaker Heights,Miramax Films,"Aug 22, 2003",1 h 19 m,"['Comedy', 'Drama', 'Romance']",0,0,33,Generally Unfavorable,1,5,13,59,8,36,Mixed or Average,5.6,4,44,2,22,3,33
Original Sin,Metro-Goldwyn-Mayer Distributing Corporation (MGM),"Aug 3, 2001",1 h 56 m,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",0,2,33,Generally Unfavorable,3,13,8,33,13,54,Generally Favorable,6.4,18,49,15,41,4,11
Uptown Girls,Metro-Goldwyn-Mayer Distributing Corporation (MGM),"Aug 15, 2003",1 h 32 m,"['Comedy', 'Drama', 'Romance']",0,2,33,Generally Unfavorable,2,7,14,47,14,47,Mixed or Average,6.0,16,46,9,26,10,29
Impostor,Dimension Films,"Jan 4, 2002",1 h 35 m,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",0,1,33,Generally Unfavorable,5,19,8,31,13,50,Generally Favorable,7.6,12,80,3,20,0,0
The Ritual,XYZ Films,"Jun 6, 2025",1 h 38 m,"['Drama', 'Horror', 'Thriller']",0,0,33,Generally Unfavorable,0,0,7,58,5,42,Mixed or Average,5.8,3,38,3,38,2,25
Mindhunters,Dimension Films,"May 13, 2005",1 h 46 m,"['Crime', 'Horror', 'Thriller']",0,4,33,Generally Unfavorable,5,17,10,33,15,50,Generally Favorable,6.5,28,56,17,34,5,10
Fifty Shades Darker,Universal Pictures,"Feb 10, 2017",1 h 58 m,"['Drama', 'Mystery', 'Romance', 'Thriller']",3,11,33,Generally Unfavorable,2,5,18,46,19,49,Generally Unfavorable,3.2,54,19,51,18,173,62
Just Go with It,Columbia Pictures,"Feb 11, 2011",1 h 57 m,"['Comedy', 'Romance']",4,12,33,Generally Unfavorable,3,10,15,48,13,42,Generally Favorable,6.4,145,55,74,28,47,18
Very Annie Mary,Empire Pictures Inc.,"Mar 22, 2002",1 h 44 m,"['Comedy', 'Musical']",3,3,33,Generally Unfavorable,1,10,5,50,4,40,Mixed or Average,4.4,3,33,2,22,4,44
Hanging Up,Columbia Pictures,"Feb 18, 2000",1 h 34 m,"['Comedy', 'Drama']",2,3,33,Generally Unfavorable,6,20,11,37,13,43,Generally Favorable,6.3,6,40,8,53,1,7
Trash Humpers,Drag City,"May 7, 2010",1 h 18 m,"['Comedy', 'Drama', 'Horror']",2,3,33,Generally Unfavorable,1,9,7,64,3,27,Generally Favorable,6.1,6,50,2,17,4,33
Elite Squad,IFC Films,"Sep 19, 2008",1 h 55 m,"['Action', 'Crime', 'Drama', 'Thriller']",24,34,33,Generally Unfavorable,2,29,1,14,4,57,Universal Acclaim,8.5,170,88,12,6,11,6
Old Guy,The Avenue Entertainment,"Feb 21, 2025",1 h 33 m,"['Action', 'Comedy', 'Crime']",0,0,33,Generally Unfavorable,0,0,5,45,6,55,Mixed or Average,5.4,4,50,1,13,3,38
The Human Centipede (First Sequence),IFC Films,"Apr 28, 2010",1 h 32 m,['Horror'],5,6,33,Generally Unfavorable,3,20,4,27,8,53,Mixed or Average,4.1,50,22,76,34,98,44
Code Name: The Cleaner,New Line Cinema,"Jan 5, 2007",1 h 24 m,"['Action', 'Comedy', 'Crime']",0,2,33,Generally Unfavorable,0,0,11,61,7,39,Mixed or Average,4.7,2,15,6,46,5,38
About Cherry,IFC Films,"Sep 21, 2012",1 h 42 m,['Drama'],0,0,33,Generally Unfavorable,1,10,5,50,4,40,Mixed or Average,5.2,5,26,9,47,5,26
Dear Wendy,Wellspring Media,"Sep 23, 2005",1 h 45 m,"['Comedy', 'Crime', 'Drama', 'Romance']",1,6,33,Generally Unfavorable,3,12,11,44,11,44,Mixed or Average,5.2,4,44,2,22,3,33
After Earth,Columbia Pictures,"May 31, 2013",1 h 40 m,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",3,8,33,Generally Unfavorable,4,10,17,41,20,49,Generally Unfavorable,3.7,124,19,175,27,342,53
The Wedding Planner,Sony Pictures Entertainment (SPE),"Jan 26, 2001",1 h 43 m,"['Comedy', 'Romance']",0,6,33,Generally Unfavorable,2,7,14,48,13,45,Mixed or Average,5.9,19,40,17,36,11,23
Dragon Wars: D-War,Freestyle Releasing,"Sep 14, 2007",1 h 30 m,"['Action', 'Drama', 'Fantasy', 'Thriller']",2,5,33,Generally Unfavorable,1,11,3,33,5,56,Generally Unfavorable,2.9,5,13,7,18,27,69
Big Momma's House,Twentieth Century Fox Film Corporation,"Jun 2, 2000",1 h 38 m,"['Action', 'Comedy', 'Crime']",1,6,33,Generally Unfavorable,7,26,7,26,13,48,Mixed or Average,5.8,30,35,40,47,16,19
The Haunting in Connecticut,Lionsgate,"Mar 27, 2009",1 h 32 m,"['Drama', 'Horror', 'Mystery', 'Thriller']",1,3,33,Generally Unfavorable,1,4,11,48,11,48,Mixed or Average,5.9,29,40,31,42,13,18
The Mortal Instruments: City of Bones,Screen Gems,"Aug 21, 2013",2 h 10 m,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Mystery', 'Romance']",6,13,33,Generally Unfavorable,2,6,17,49,16,46,Generally Favorable,6.2,179,53,58,17,99,29
The Man,New Line Cinema,"Sep 9, 2005",1 h 23 m,"['Action', 'Comedy', 'Crime']",1,2,33,Generally Unfavorable,3,11,10,37,14,52,Generally Favorable,7.0,5,63,2,25,1,13
The Dukes of Hazzard,Warner Bros. Pictures,"Aug 5, 2005",1 h 44 m,"['Action', 'Adventure', 'Comedy']",3,16,33,Generally Unfavorable,4,11,14,39,18,50,Mixed or Average,5.8,13,35,17,46,7,19
Haunt,IFC Midnight,"Mar 7, 2014",1 h 26 m,"['Horror', 'Mystery', 'Romance']",0,0,33,Generally Unfavorable,0,0,5,42,7,58,Mixed or Average,4.9,7,39,3,17,8,44
The 5th Wave,Columbia Pictures,"Jan 22, 2016",1 h 52 m,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",0,1,33,Generally Unfavorable,2,7,11,37,17,57,Mixed or Average,5.3,126,35,103,29,129,36
Soul Plane,Metro-Goldwyn-Mayer (MGM),"May 28, 2004",1 h 26 m,['Comedy'],0,1,33,Generally Unfavorable,1,4,14,54,11,42,Mixed or Average,4.2,7,25,9,32,12,43
Confessions of a Teenage Drama Queen,Buena Vista Pictures Distribution,"Feb 20, 2004",1 h 29 m,"['Comedy', 'Family', 'Music', 'Romance']",1,1,33,Generally Unfavorable,1,4,13,57,9,39,Generally Favorable,6.5,16,52,9,29,6,19
I Dreamed of Africa,Columbia Pictures,"May 5, 2000",1 h 54 m,"['Adventure', 'Biography', 'Drama', 'Romance']",0,3,33,Generally Unfavorable,3,10,12,40,15,50,Mixed or Average,5.5,4,50,1,13,3,38
New York Minute,Warner Bros. Pictures,"May 7, 2004",1 h 31 m,"['Adventure', 'Comedy', 'Crime', 'Family', 'Romance']",0,6,33,Generally Unfavorable,1,3,17,53,14,44,Mixed or Average,5.3,5,29,6,35,6,35
Soul Plane,Metro-Goldwyn-Mayer (MGM),"May 28, 2004",1 h 26 m,['Comedy'],0,1,33,Generally Unfavorable,1,4,14,54,11,42,Mixed or Average,4.2,7,25,9,32,12,43
Sleepover,Metro-Goldwyn-Mayer (MGM),"Jul 9, 2004",1 h 29 m,"['Comedy', 'Family', 'Romance']",1,4,33,Generally Unfavorable,3,10,15,52,11,38,Mixed or Average,4.4,5,31,3,19,8,50
Jenny's Wedding,IFC Films,"Jul 31, 2015",1 h 34 m,"['Comedy', 'Drama', 'Romance']",0,1,33,Generally Unfavorable,0,0,5,50,5,50,Mixed or Average,5.6,5,31,7,44,4,25
Cat Run,Lleju Productions,"Apr 1, 2011",1 h 42 m,"['Action', 'Comedy']",0,0,33,Generally Unfavorable,0,0,3,33,6,67,Mixed or Average,4.8,5,31,5,31,6,38
The Longest Ride,Twentieth Century Fox Film Corporation,"Apr 10, 2015",2 h 19 m,"['Drama', 'Romance']",1,6,33,Generally Unfavorable,0,0,13,43,17,57,Mixed or Average,5.4,40,48,19,23,25,30
Like a Boss,Paramount Pictures,"Jan 10, 2020",1 h 23 m,['Comedy'],1,6,33,Generally Unfavorable,2,6,15,48,14,45,Generally Unfavorable,3.4,7,16,12,28,24,56
Can't Stand Losing You: Surviving the Police,Cinema Libre Studio,"Mar 20, 2015",1 h 19 m,"['Documentary', 'Biography', 'History', 'Music']",0,0,33,Generally Unfavorable,0,0,5,63,3,38,Mixed or Average,5.1,3,43,1,14,3,43
God's Not Dead: A Light in Darkness,Pure Flix Entertainment,"Mar 30, 2018",1 h 45 m,['Drama'],0,3,33,Generally Unfavorable,0,0,6,67,3,33,Mixed or Average,4.9,22,48,4,9,20,43
Leap Year,Universal Pictures,"Jan 8, 2010",1 h 40 m,"['Comedy', 'Romance']",0,0,33,Generally Unfavorable,3,10,14,47,13,43,Generally Favorable,6.2,33,51,22,34,10,15
The Punisher,Lions Gate Films,"Apr 16, 2004",2 h 4 m,"['Action', 'Crime', 'Drama', 'Thriller']",1,6,33,Generally Unfavorable,5,14,15,42,16,44,Generally Favorable,6.7,139,56,84,34,24,10
The Shack,Lionsgate,"Mar 3, 2017",2 h 12 m,"['Drama', 'Fantasy']",3,3,32,Generally Unfavorable,0,0,9,50,9,50,Mixed or Average,5.8,40,53,10,13,25,33
Euphoria,Freestyle Releasing,"Jun 28, 2019",1 h 44 m,"['Adventure', 'Drama', 'Mystery']",0,4,32,Generally Unfavorable,0,0,7,58,5,42,Mixed or Average,5.5,5,42,3,25,4,33
The Wedding Date,Universal Pictures,"Feb 4, 2005",1 h 30 m,"['Comedy', 'Romance']",0,0,32,Generally Unfavorable,1,3,16,47,17,50,Mixed or Average,5.9,6,32,10,53,3,16
The Undefeated,AMC Theatres,"Jul 15, 2011",1 h 59 m,"['Documentary', 'Biography']",0,1,32,Generally Unfavorable,0,0,5,63,3,38,Generally Unfavorable,3.5,15,36,0,0,27,64
The Brothers Solomon,TriStar Pictures,"Sep 7, 2007",1 h 33 m,['Comedy'],1,1,32,Generally Unfavorable,1,6,6,35,10,59,Mixed or Average,5.7,7,50,2,14,5,36
The Ex,Metro-Goldwyn-Mayer (MGM),"May 11, 2007",1 h 29 m,"['Comedy', 'Romance']",0,0,32,Generally Unfavorable,3,13,9,38,12,50,Mixed or Average,5.2,3,25,4,33,5,42
Every Thing Will Be Fine,IFC Films,"Dec 4, 2015",1 h 58 m,['Drama'],1,3,32,Generally Unfavorable,1,8,5,38,7,54,Mixed or Average,5.3,2,50,0,0,2,50
October Baby,Provident Films,"Mar 23, 2012",1 h 47 m,"['Drama', 'Family', 'Mystery', 'Romance']",2,3,32,Generally Unfavorable,1,7,7,50,6,43,Generally Favorable,6.3,13,62,2,10,6,29
Regression,"Weinstein Company, The","Feb 5, 2016",1 h 46 m,"['Crime', 'Drama', 'Mystery', 'Thriller']",1,3,32,Generally Unfavorable,2,17,4,33,6,50,Mixed or Average,5.3,22,25,49,56,17,19
Kill by Inches,Phaedra Cinema,"Oct 26, 2001",1 h 20 m,"['Horror', 'Thriller', 'Fantasy']",0,2,32,Generally Unfavorable,1,14,3,43,3,43,Generally Unfavorable,3.8,2,40,0,0,3,60
It's All About Love,Strand Releasing,"Oct 29, 2004",1 h 44 m,"['Drama', 'Romance', 'Sci-Fi', 'Thriller']",3,3,32,Generally Unfavorable,2,22,1,11,6,67,Generally Unfavorable,2.8,0,0,1,25,3,75
Not Another Teen Movie,Columbia Pictures,"Dec 14, 2001",1 h 29 m,['Comedy'],0,5,32,Generally Unfavorable,3,14,8,36,11,50,Generally Favorable,6.2,33,43,31,41,12,16
The Sweetest Thing,Columbia Pictures,"Apr 12, 2002",1 h 28 m,"['Comedy', 'Romance']",1,5,32,Generally Unfavorable,5,17,7,23,18,60,Mixed or Average,5.6,7,27,16,62,3,12
Transformers: Age Of Extinction,Paramount Pictures,"Jun 27, 2014",2 h 45 m,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Thriller']",2,13,32,Generally Unfavorable,3,8,14,37,21,55,Mixed or Average,4.5,352,29,361,30,503,41
Legion,Screen Gems,"Jan 22, 2010",1 h 40 m,"['Action', 'Fantasy', 'Horror']",0,0,32,Generally Unfavorable,0,0,8,57,6,43,Mixed or Average,4.7,38,27,47,34,54,39
The Girl in the Photographs,Vertical Entertainment,"Apr 1, 2016",1 h 35 m,"['Crime', 'Horror', 'Mystery', 'Romance', 'Thriller']",0,1,32,Generally Unfavorable,1,10,3,30,6,60,Mixed or Average,4.2,1,17,2,33,3,50
Ride Along 2,Universal Pictures,"Jan 15, 2016",1 h 42 m,"['Action', 'Comedy', 'Crime']",1,6,32,Generally Unfavorable,1,3,15,52,13,45,Mixed or Average,4.7,25,24,48,47,30,29
Chapter 27,Vitagraph Films,"Mar 28, 2008",1 h 24 m,"['Biography', 'Crime', 'Drama', 'History']",2,2,32,Generally Unfavorable,4,21,7,37,8,42,Mixed or Average,5.6,7,44,5,31,4,25
Land of the Blind,Bauer Martinez Studios,"Jun 16, 2006",1 h 50 m,"['Drama', 'Thriller']",0,1,32,Generally Unfavorable,0,0,4,40,6,60,Generally Favorable,7.1,6,55,5,45,0,0
Redeeming Love,Universal Pictures,"Jan 21, 2022",2 h 14 m,"['Drama', 'Romance', 'Western']",1,2,32,Generally Unfavorable,0,0,3,43,4,57,Mixed or Average,4.8,9,33,5,19,13,48
Down to Earth,Paramount Pictures,"Feb 16, 2001",1 h 27 m,"['Comedy', 'Fantasy']",0,3,32,Generally Unfavorable,6,21,9,32,13,46,Mixed or Average,5.3,5,28,8,44,5,28
