Title,Streaming Platform,Release Date,Duration,Genres,Award Wins,Award Nominations,Metascore,Critic Category,Critic positive counts,Critic positive percentage,Critic mixed counts,Critic mixed percentage,Critic negative counts,Critic negative percentage,User Score Category,User Score,User positive counts,User positive percentage,User mixed counts,User mixed percentage,User negative counts,User negative percentage
Dolemite Is My Name,Netflix,"Oct 4, 2019",1 h 58 m,"['Biography', 'Comedy', 'Drama']",10,18,76,Generally Favorable,33,85,6,15,0,0,Generally Favorable,7.5,130,80,24,15,9,6
Guardians of the Galaxy,Walt Disney Studios Motion Pictures,"Aug 1, 2014",2 h 1 m,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",13,26,76,Generally Favorable,48,91,4,8,1,2,Universal Acclaim,8.5,3.2k,90,208,6,136,4
The Hunter,Olive Films,"Jan 4, 2012",1 h 30 m,"['Drama', 'Thriller']",0,3,76,Generally Favorable,9,82,2,18,0,0,Generally Favorable,6.8,7,70,2,20,1,10
Lore,Music Box Films,"Feb 8, 2013",1 h 49 m,"['Drama', 'Romance', 'War']",8,23,76,Generally Favorable,26,93,2,7,0,0,Generally Favorable,7.6,26,79,4,12,3,9
A Prayer Before Dawn,A24,"Aug 10, 2018",1 h 56 m,"['Action', 'Biography', 'Crime', 'Drama', 'Sport']",1,7,76,Generally Favorable,15,88,2,12,0,0,Generally Favorable,7.0,25,71,9,26,1,3
I Carry You with Me,Sony Pictures Classics,"Jun 25, 2021",1 h 51 m,['Drama'],0,10,76,Generally Favorable,21,91,1,4,1,4,Generally Favorable,6.8,6,75,1,13,1,13
Jesus' Son,Lions Gate Films,"Jun 16, 2000",1 h 47 m,['Drama'],4,6,76,Generally Favorable,27,90,3,10,0,0,Generally Favorable,6.4,9,64,3,21,2,14
In America,Fox Searchlight Pictures,"Nov 26, 2003",1 h 45 m,['Drama'],0,13,76,Generally Favorable,35,85,6,15,0,0,Universal Acclaim,8.2,19,95,1,5,0,0
Corsage,IFC Films,"Dec 23, 2022",1 h 53 m,"['Biography', 'Drama', 'History']",8,14,76,Generally Favorable,33,94,1,3,1,3,Generally Favorable,6.2,18,55,12,36,3,9
Hara-Kiri: Death of a Samurai,Tribeca Film,"Jul 20, 2012",2 h 6 m,['Drama'],0,5,76,Generally Favorable,15,79,4,21,0,0,Generally Favorable,7.9,19,83,2,9,2,9
The Army of Crime,Lorber Films,"Aug 20, 2010",2 h 19 m,"['Drama', 'History', 'War']",4,5,76,Generally Favorable,6,67,3,33,0,0,Generally Favorable,8.0,13,81,3,19,0,0
Dirty Wars,IFC Films,"Jun 7, 2013",1 h 27 m,"['Documentary', 'Crime', 'History', 'Mystery', 'War']",3,5,76,Generally Favorable,16,89,2,11,0,0,Universal Acclaim,8.1,25,86,2,7,2,7
The Blind Man Who Did Not Want to See Titanic,Cinedigm Entertainment Group,"Feb 3, 2023",1 h 22 m,"['Comedy', 'Drama', 'Romance', 'Thriller']",8,10,76,Generally Favorable,6,86,1,14,0,0,Universal Acclaim,8.4,5,100,0,0,0,0
Machuca,Menemsha Entertainment,"Jan 19, 2005",2 h 1 m,"['Biography', 'Drama', 'History']",4,10,76,Generally Favorable,18,95,1,5,0,0,Generally Favorable,6.1,15,68,1,5,6,27
Liza: A Truly Terrific Absolutely True Story,Zeitgeist Films,"Jan 24, 2025",1 h 44 m,"['Documentary', 'Biography', 'History', 'Music']",0,1,76,Generally Favorable,15,94,1,6,0,0,Mixed or Average,5.2,2,33,3,50,1,17
Red Rocket,A24,"Dec 10, 2021",2 h 8 m,"['Comedy', 'Drama', 'Romance']",2,9,76,Generally Favorable,41,84,7,14,1,2,Generally Favorable,7.3,75,84,7,8,7,8
3:10 to Yuma,Lionsgate,"Sep 7, 2007",2 h 2 m,"['Action', 'Crime', 'Drama', 'Western']",0,8,76,Generally Favorable,35,95,2,5,0,0,Generally Favorable,7.7,277,84,44,13,7,2
Jane Eyre,Focus Features,"Mar 11, 2011",1 h 55 m,"['Drama', 'Mystery', 'Romance']",3,5,76,Generally Favorable,30,86,5,14,0,0,Generally Favorable,7.3,91,74,25,20,7,6
Wolf Children,Toho Company,"Sep 27, 2013",1 h 57 m,"['Animation', 'Drama', 'Family', 'Fantasy']",13,17,76,Generally Favorable,7,88,1,13,0,0,Universal Acclaim,8.1,107,85,8,6,11,9
A Monster Calls,Focus Features,"Dec 23, 2016",1 h 48 m,"['Adventure', 'Drama', 'Family', 'Fantasy', 'Horror']",21,30,76,Generally Favorable,33,83,6,15,1,3,Generally Favorable,7.7,215,81,35,13,17,6
Buck,Sundance Selects,"Jun 17, 2011",1 h 28 m,['Documentary'],4,6,76,Generally Favorable,27,87,3,10,1,3,Generally Favorable,6.4,16,73,1,5,5,23
Shaun of the Dead,Focus Features,"Sep 24, 2004",1 h 39 m,"['Comedy', 'Horror']",7,15,76,Generally Favorable,35,100,0,0,0,0,Universal Acclaim,8.2,601,88,58,9,22,3
And Everything Is Going Fine,Magnolia Home Entertainment,"Dec 10, 2010",1 h 29 m,['Documentary'],0,1,76,Generally Favorable,9,82,1,9,1,9,Universal Acclaim,8.2,5,83,1,17,0,0
Their Finest,EuropaCorp USA,"Apr 7, 2017",1 h 57 m,"['Comedy', 'Drama', 'Romance', 'War']",1,4,76,Generally Favorable,25,83,5,17,0,0,Generally Favorable,6.4,32,58,18,33,5,9
Creepy,Kimstim Films,"Oct 21, 2016",2 h 10 m,"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']",3,3,76,Generally Favorable,10,77,3,23,0,0,Generally Favorable,6.4,8,67,2,17,2,17
The White Tiger,Netflix,"Jan 13, 2021",2 h 5 m,"['Crime', 'Drama']",6,12,76,Generally Favorable,35,90,4,10,0,0,Generally Favorable,6.9,74,73,21,21,7,7
Syriana,Warner Bros. Pictures,"Nov 23, 2005",2 h 6 m,"['Drama', 'Thriller']",4,6,76,Generally Favorable,36,90,4,10,0,0,Generally Favorable,6.8,52,61,25,29,8,9
The Stroll,HBO Documentary,"Jun 21, 2023",1 h 24 m,['Documentary'],3,4,76,Generally Favorable,11,92,0,0,1,8,Generally Favorable,6.3,3,75,0,0,1,25
Silent Souls,Shadow Distribution,"Sep 16, 2011",1 h 15 m,"['Drama', 'Romance']",4,22,76,Generally Favorable,13,87,2,13,0,0,Universal Acclaim,8.3,3,75,1,25,0,0
The Colors Within,GKIDS,"Dec 13, 2024",1 h 41 m,"['Animation', 'Drama', 'Music']",2,3,76,Generally Favorable,15,88,2,12,0,0,Generally Favorable,6.7,9,75,0,0,3,25
The Baader Meinhof Complex,Vitagraph Films,"Aug 21, 2009",2 h 30 m,"['Action', 'Biography', 'Crime', 'Drama', 'History', 'Thriller']",0,6,76,Generally Favorable,19,86,3,14,0,0,Generally Favorable,7.2,22,85,2,8,2,8
It Felt Like Love,Variance Films,"Mar 21, 2014",1 h 22 m,['Drama'],1,6,76,Generally Favorable,11,85,2,15,0,0,Mixed or Average,5.2,8,42,6,32,5,26
Dreamgirls,DreamWorks SKG,"Dec 15, 2006",2 h 10 m,"['Drama', 'Musical']",11,35,76,Generally Favorable,30,81,6,16,1,3,Generally Favorable,7.6,77,75,20,19,6,6
I Am: Celine Dion,Amazon MGM Studios,"Jun 25, 2024",1 h 43 m,"['Documentary', 'Biography', 'Music']",0,4,76,Generally Favorable,12,100,0,0,0,0,Generally Favorable,7.8,34,81,3,7,5,12
Outside In,The Orchard,"Mar 30, 2018",1 h 49 m,['Drama'],2,3,76,Generally Favorable,17,94,1,6,0,0,Generally Favorable,7.3,12,80,3,20,0,0
Zappa,Magnolia Pictures,"Nov 27, 2020",2 h 9 m,"['Documentary', 'Biography', 'History', 'Music']",0,4,76,Generally Favorable,16,100,0,0,0,0,Generally Favorable,7.4,8,80,2,20,0,0
Dogtown and Z-Boys,Sony Pictures Classics,"Apr 26, 2002",1 h 31 m,"['Documentary', 'Sport']",4,5,76,Generally Favorable,23,85,4,15,0,0,Generally Favorable,6.2,4,80,0,0,1,20
All Quiet on the Western Front,Netflix,"Oct 7, 2022",2 h 28 m,"['Drama', 'History', 'War']",11,24,76,Generally Favorable,32,86,5,14,0,0,Generally Favorable,8.0,310,87,31,9,15,4
The Death and Life of Marsha P. Johnson,Netflix,"Oct 6, 2017",1 h 45 m,"['Documentary', 'Biography']",3,4,76,Generally Favorable,10,91,1,9,0,0,Generally Favorable,6.3,7,58,3,25,2,17
Flight,Paramount Pictures,"Nov 2, 2012",2 h 18 m,"['Drama', 'Thriller']",1,9,76,Generally Favorable,33,83,7,18,0,0,Generally Favorable,7.3,349,75,92,20,23,5
99 Homes,Broad Green Pictures,"Sep 25, 2015",1 h 52 m,"['Crime', 'Drama']",4,6,76,Generally Favorable,27,87,4,13,0,0,Generally Favorable,7.7,81,83,17,17,0,0
Father of My Children,IFC Films,"May 28, 2010",1 h 50 m,['Drama'],2,4,76,Generally Favorable,14,82,3,18,0,0,Generally Favorable,6.4,4,57,3,43,0,0
Super/Man: The Christopher Reeve Story,Fathom Events,"Sep 21, 2024",1 h 46 m,"['Documentary', 'Biography']",8,12,76,Generally Favorable,19,86,3,14,0,0,Universal Acclaim,8.1,51,89,4,7,2,4
The Trial of the Chicago 7,Netflix,"Sep 25, 2020",2 h 9 m,"['Drama', 'History', 'Thriller']",1,20,76,Generally Favorable,43,88,6,12,0,0,Generally Favorable,7.6,246,86,21,7,19,7
Cloud,Janus Films,"Jul 18, 2025",2 h 4 m,"['Action', 'Drama', 'Horror', 'Thriller']",1,3,76,Generally Favorable,22,88,3,12,0,0,Generally Favorable,7.7,5,83,1,17,0,0
A Cop Movie,Netflix,"Oct 20, 2021",1 h 47 m,"['Documentary', 'Action', 'Crime', 'Drama', 'Thriller']",7,14,76,Generally Favorable,12,86,2,14,0,0,Generally Favorable,6.3,4,50,3,38,1,13
Flora and Son,Apple,"Sep 22, 2023",1 h 37 m,"['Comedy', 'Music', 'Romance']",2,9,76,Generally Favorable,28,88,3,9,1,3,Generally Favorable,7.1,22,76,7,24,0,0
The Lunchbox,Sony Pictures Classics,"Feb 28, 2014",1 h 44 m,"['Drama', 'Romance']",9,23,76,Generally Favorable,26,93,2,7,0,0,Generally Favorable,7.9,57,89,4,6,3,5
Citizen K,Greenwich Entertainment,"Nov 22, 2019",2 h 6 m,['Documentary'],0,4,76,Generally Favorable,17,89,2,11,0,0,Generally Favorable,6.5,6,60,1,10,3,30
Chuck & Buck,Artisan Entertainment,"Jul 14, 2000",1 h 36 m,"['Comedy', 'Drama']",4,10,76,Generally Favorable,26,87,2,7,2,7,Mixed or Average,5.6,5,63,0,0,3,38
Shine a Light,Paramount Vantage,"Apr 4, 2008",2 h 2 m,"['Documentary', 'Biography', 'Music']",0,4,76,Generally Favorable,30,83,6,17,0,0,Generally Favorable,7.8,15,79,3,16,1,5
The Breaker Upperers,Netflix,"Feb 15, 2019",1 h 30 m,['Comedy'],0,1,76,Generally Favorable,7,88,1,13,0,0,Generally Favorable,6.6,10,71,1,7,3,21
A Very Long Engagement,Warner Independent Pictures (WIP),"Nov 26, 2004",2 h 13 m,"['Drama', 'Mystery', 'Romance', 'War']",5,15,76,Generally Favorable,31,79,8,21,0,0,Generally Favorable,7.6,43,81,7,13,3,6
Rebel Ridge,Netflix,"Sep 6, 2024",2 h 11 m,"['Action', 'Crime', 'Drama', 'Thriller']",3,11,76,Generally Favorable,27,90,3,10,0,0,Generally Favorable,6.7,111,70,25,16,22,14
Cartel Land,"Orchard, The","Jul 3, 2015",1 h 40 m,['Documentary'],5,12,76,Generally Favorable,24,89,3,11,0,0,Generally Favorable,7.7,41,84,7,14,1,2
An Honest Liar,Abramorama,"Mar 6, 2015",1 h 30 m,"['Documentary', 'Biography', 'Comedy', 'History']",3,3,76,Generally Favorable,15,94,1,6,0,0,Generally Favorable,7.7,6,60,4,40,0,0
Shotgun Stories,International Film Circuit,"Mar 26, 2008",1 h 32 m,"['Drama', 'Thriller']",3,3,76,Generally Favorable,14,93,1,7,0,0,Generally Favorable,7.3,20,74,5,19,2,7
The Meaning of Hitler,IFC Films,"Aug 13, 2021",1 h 32 m,['Documentary'],0,1,76,Generally Favorable,8,100,0,0,0,0,Generally Unfavorable,2.8,1,17,1,17,4,67
Calibre,Netflix,"Jun 29, 2018",1 h 41 m,"['Drama', 'Thriller']",2,9,76,Generally Favorable,6,86,1,14,0,0,Generally Favorable,6.5,26,58,15,33,4,9
Soul Kitchen,IFC Films,"Aug 20, 2010",1 h 39 m,"['Comedy', 'Drama']",2,7,76,Generally Favorable,19,95,1,5,0,0,Generally Favorable,7.6,23,85,4,15,0,0
Housebound,XLrator Media,"Oct 17, 2014",1 h 47 m,"['Comedy', 'Horror', 'Mystery']",5,19,76,Generally Favorable,10,100,0,0,0,0,Generally Favorable,7.5,66,80,9,11,7,9
Hail Satan?,Magnolia Pictures,"Apr 17, 2019",1 h 35 m,['Documentary'],3,4,76,Generally Favorable,31,100,0,0,0,0,Generally Favorable,6.1,21,62,6,18,7,21
The Student,,"Apr 21, 2017",1 h 58 m,['Drama'],6,19,76,Generally Favorable,9,82,2,18,0,0,Generally Favorable,7.7,14,78,3,17,1,6
The Whistlers,Magnolia Pictures,"Feb 28, 2020",1 h 37 m,"['Comedy', 'Crime', 'Drama', 'Thriller']",11,16,76,Generally Favorable,25,89,3,11,0,0,Generally Favorable,6.5,8,47,9,53,0,0
Lovely Rita (2001),Film Movement,"Mar 29, 2024",1 h 19 m,['Drama'],2,4,76,Generally Favorable,7,78,2,22,0,0,Mixed or Average,5.7,4,67,0,0,2,33
Zola,A24,"Jun 30, 2021",1 h 26 m,"['Comedy', 'Crime', 'Drama']",4,19,76,Generally Favorable,40,87,6,13,0,0,Mixed or Average,6.0,31,45,29,42,9,13
We Steal Secrets: The Story of WikiLeaks,Focus World,"May 24, 2013",2 h 10 m,['Documentary'],3,4,76,Generally Favorable,15,75,5,25,0,0,Generally Favorable,6.7,14,58,7,29,3,13
Talk to Me,A24,"Jul 28, 2023",1 h 34 m,"['Horror', 'Thriller']",9,29,76,Generally Favorable,41,93,3,7,0,0,Generally Favorable,6.9,191,73,47,18,24,9
Midnight Special,Warner Bros.,"Mar 18, 2016",1 h 52 m,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",1,8,76,Generally Favorable,37,84,6,14,1,2,Generally Favorable,6.7,159,62,67,26,29,11
Occupied City,A24,"Dec 24, 2023",4 h 6 m,"['Documentary', 'History', 'War']",3,7,76,Generally Favorable,18,72,7,28,0,0,Generally Favorable,7.6,9,75,2,17,1,8
Spa Night,Strand Releasing,"Aug 19, 2016",1 h 33 m,['Drama'],3,5,76,Generally Favorable,11,85,2,15,0,0,Generally Favorable,7.1,6,75,1,13,1,13
Undertow,Wolfe Releasing,"Nov 26, 2010",1 h 40 m,"['Drama', 'Fantasy', 'Romance']",3,8,76,Generally Favorable,11,85,2,15,0,0,Universal Acclaim,8.9,11,85,2,15,0,0
Japan,Tartan,"Mar 19, 2003",2 h 2 m,['Drama'],5,12,76,Generally Favorable,13,93,1,7,0,0,Generally Unfavorable,3.8,1,25,1,25,2,50
Zhantai,Empire Pictures Inc.,"Mar 14, 2003",2 h 34 m,"['Drama', 'History']",5,7,76,Generally Favorable,6,86,1,14,0,0,Generally Favorable,6.8,10,67,3,20,2,13
Tickled,Magnolia Pictures,"Jun 17, 2016",1 h 32 m,"['Documentary', 'Crime', 'Mystery']",1,6,76,Generally Favorable,27,96,1,4,0,0,Generally Favorable,7.3,20,77,3,12,3,12
Rojo,Distrib Films,"Jul 12, 2019",1 h 49 m,"['Drama', 'Mystery', 'Thriller']",12,27,76,Generally Favorable,11,92,1,8,0,0,Generally Favorable,6.6,2,40,3,60,0,0
Brothers,Focus Features,"May 6, 2005",1 h 57 m,"['Drama', 'War']",2,20,76,Generally Favorable,27,90,2,7,1,3,Generally Favorable,6.3,5,50,4,40,1,10
The Last Station,Sony Pictures Classics,"Dec 4, 2009",1 h 52 m,"['Biography', 'Drama', 'Romance']",0,9,76,Generally Favorable,30,88,4,12,0,0,Generally Favorable,7.5,25,83,3,10,2,7
Mucho Mucho Amor,Netflix,"Jul 8, 2020",1 h 36 m,"['Documentary', 'Biography']",2,6,76,Generally Favorable,14,88,2,13,0,0,Generally Favorable,6.3,6,60,1,10,3,30
The Guest,Picturehouse,"Sep 17, 2014",1 h 39 m,"['Action', 'Mystery', 'Thriller']",4,9,76,Generally Favorable,26,90,3,10,0,0,Generally Favorable,7.3,184,73,47,19,22,9
Margin Call,Roadside Attractions,"Oct 21, 2011",1 h 45 m,"['Drama', 'Thriller']",3,7,76,Generally Favorable,32,84,5,13,1,3,Generally Favorable,7.2,147,74,35,18,16,8
The Hand of God,Netflix,"Dec 3, 2021",2 h 10 m,['Drama'],4,19,76,Generally Favorable,29,81,7,19,0,0,Generally Favorable,7.5,61,82,8,11,5,7
Listen Up Philip,Tribeca Film,"Oct 17, 2014",1 h 48 m,"['Comedy', 'Drama']",1,8,76,Generally Favorable,27,79,5,15,2,6,Generally Favorable,6.4,13,45,11,38,5,17
Regular Lovers,Zeitgeist Films,"Jan 19, 2007",3 h 3 m,"['Drama', 'Romance']",3,7,76,Generally Favorable,5,71,2,29,0,0,Generally Favorable,6.3,2,33,3,50,1,17
The Wild Goose Lake,Film Movement,"Mar 6, 2020",1 h 53 m,"['Crime', 'Drama']",6,20,76,Generally Favorable,15,88,2,12,0,0,Generally Favorable,6.8,8,57,5,36,1,7
The Wonders,Oscilloscope Laboratories,"Oct 30, 2015",1 h 50 m,['Drama'],4,13,76,Generally Favorable,15,88,2,12,0,0,Generally Favorable,6.7,7,64,3,27,1,9
World on a Wire (1973),Janus Films,"Jul 22, 2011",3 h 25 m,"['Crime', 'Mystery', 'Sci-Fi']",1,1,76,Generally Favorable,7,100,0,0,0,0,Generally Favorable,7.2,8,73,1,9,2,18
Wonder Woman,Warner Bros.,"Jun 2, 2017",2 h 21 m,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'War']",6,21,76,Generally Favorable,45,90,5,10,0,0,Generally Favorable,7.6,2.4k,77,385,13,303,10
Murina,Kino Lorber,"Jul 8, 2022",1 h 36 m,['Drama'],3,7,76,Generally Favorable,18,86,3,14,0,0,Mixed or Average,5.5,5,63,1,13,2,25
Something in the Dirt,XYZ Films,"Nov 4, 2022",1 h 56 m,"['Comedy', 'Horror', 'Mystery', 'Sci-Fi']",1,4,76,Generally Favorable,24,96,1,4,0,0,Mixed or Average,5.3,6,40,4,27,5,33
Temblores,Film Movement,"Nov 29, 2019",1 h 47 m,['Drama'],7,10,76,Generally Favorable,6,86,1,14,0,0,Mixed or Average,5.1,4,57,0,0,3,43
The Hidden Blade,Tartan,"Jun 23, 2006",2 h 12 m,"['Drama', 'History', 'Romance']",3,14,76,Generally Favorable,11,100,0,0,0,0,Generally Favorable,7.7,6,100,0,0,0,0
(500) Days of Summer,Fox Searchlight Pictures,"Jul 17, 2009",1 h 35 m,"['Comedy', 'Drama', 'Romance']",2,13,76,Generally Favorable,33,92,3,8,0,0,Generally Favorable,8.0,613,86,80,11,23,3
Me and You and Everyone We Know,IFC Films,"Jun 17, 2005",1 h 31 m,"['Comedy', 'Drama']",6,12,76,Generally Favorable,32,84,6,16,0,0,Generally Favorable,7.5,30,86,4,11,1,3
Spencer,Neon,"Nov 5, 2021",1 h 51 m,"['Biography', 'Drama']",4,12,76,Generally Favorable,42,79,9,17,2,4,Generally Favorable,6.7,213,65,45,14,71,22
The Image Book,Kino Lorber,"Jan 25, 2019",1 h 24 m,"['Documentary', 'Drama', 'Horror']",3,7,76,Generally Favorable,19,86,3,14,0,0,Mixed or Average,5.8,3,60,1,20,1,20
