Title,Streaming Platform,Release Date,Duration,Genres,Award Wins,Award Nominations,Metascore,Critic Category,Critic positive counts,Critic positive percentage,Critic mixed counts,Critic mixed percentage,Critic negative counts,Critic negative percentage,User Score Category,User Score,User positive counts,User positive percentage,User mixed counts,User mixed percentage,User negative counts,User negative percentage
In My Room,Pandora Film Verleih,"Oct 11, 2019",1 h 59 m,"['Drama', 'Sci-Fi']",0,4,84,Universal Acclaim,8,89,1,11,0,0,Generally Favorable,6.2,2,40,3,60,0,0
Chicken for Linda!,GKIDS,"Apr 5, 2024",1 h 13 m,"['Animation', 'Comedy', 'Musical']",3,7,84,Universal Acclaim,13,100,0,0,0,0,Universal Acclaim,8.7,8,89,1,11,0,0
In the Heights,Warner Bros. Pictures,"Jun 11, 2021",2 h 23 m,"['Drama', 'Musical', 'Romance']",4,17,84,Universal Acclaim,52,95,3,5,0,0,Generally Favorable,7.1,136,74,22,12,27,15
Fire of Love,Neon,"Jul 6, 2022",1 h 37 m,"['Documentary', 'Biography']",5,16,84,Universal Acclaim,36,92,3,8,0,0,Generally Favorable,7.6,32,82,7,18,0,0
"Oslo, August 31st",Strand Releasing,"May 25, 2012",1 h 35 m,['Drama'],10,19,84,Universal Acclaim,22,96,1,4,0,0,Generally Favorable,7.8,40,89,1,2,4,9
The Witch,A24,"Feb 19, 2016",1 h 32 m,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",6,26,84,Universal Acclaim,44,96,2,4,0,0,Generally Favorable,7.4,811,75,144,13,124,11
Looper,TriStar Pictures,"Sep 28, 2012",1 h 59 m,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",2,15,84,Universal Acclaim,42,95,2,5,0,0,Generally Favorable,7.6,1.1k,80,187,13,97,7
Graduation,Sundance Selects,"Apr 7, 2017",2 h 8 m,"['Crime', 'Drama']",2,16,84,Universal Acclaim,30,100,0,0,0,0,Generally Favorable,7.4,34,79,6,14,3,7
Kubo and the Two Strings,Focus Features,"Aug 19, 2016",1 h 41 m,"['Animation', 'Action', 'Adventure', 'Family', 'Fantasy']",3,13,84,Universal Acclaim,35,92,3,8,0,0,Universal Acclaim,8.1,506,87,49,8,27,5
The Other Side of Hope,Janus Films,"Dec 1, 2017",1 h 40 m,"['Comedy', 'Drama']",1,12,84,Universal Acclaim,23,100,0,0,0,0,Generally Favorable,6.7,18,62,7,24,4,14
The Vast of Night,Amazon Studios,"May 29, 2020",1 h 31 m,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",2,11,84,Universal Acclaim,35,100,0,0,0,0,Generally Favorable,6.5,106,63,35,21,28,17
Old Joy,Kino International,"Sep 20, 2006",1 h 16 m,['Drama'],2,5,84,Universal Acclaim,22,92,1,4,1,4,Generally Favorable,7.2,17,61,9,32,2,7
You Were Never Really Here,Amazon Studios,"Apr 6, 2018",1 h 29 m,"['Crime', 'Drama', 'Thriller']",4,23,84,Universal Acclaim,38,93,3,7,0,0,Generally Favorable,7.3,253,73,68,20,27,8
A Ghost Story,A24,"Jul 7, 2017",1 h 32 m,"['Drama', 'Fantasy', 'Mystery', 'Romance']",5,9,84,Universal Acclaim,41,89,4,9,1,2,Generally Favorable,7.0,210,69,54,18,41,13
Ballast,Alluvial Film Company,"Oct 1, 2008",1 h 36 m,['Drama'],4,14,84,Universal Acclaim,23,96,1,4,0,0,Generally Favorable,6.6,4,57,2,29,1,14
Volver,Sony Pictures Classics,"Nov 3, 2006",2 h 1 m,"['Comedy', 'Drama']",5,17,84,Universal Acclaim,36,95,1,3,1,3,Generally Favorable,7.6,81,84,8,8,8,8
The Square,Participant Media,"Oct 25, 2013",1 h 35 m,"['Documentary', 'Drama', 'History', 'News']",5,7,84,Universal Acclaim,21,100,0,0,0,0,Universal Acclaim,8.1,27,90,3,10,0,0
Widows,Twentieth Century Fox Film Corporation,"Nov 16, 2018",2 h 9 m,"['Crime', 'Drama', 'Thriller']",4,23,84,Universal Acclaim,52,91,5,9,0,0,Generally Favorable,6.8,186,64,73,25,30,10
Love After Love,IFC Films,"Mar 30, 2018",1 h 31 m,"['Drama', 'Romance']",2,4,84,Universal Acclaim,13,93,1,7,0,0,Mixed or Average,5.3,4,40,3,30,3,30
Synonyms,Kino Lorber,"Oct 25, 2019",2 h 3 m,"['Comedy', 'Drama']",3,12,84,Universal Acclaim,20,91,2,9,0,0,Mixed or Average,5.6,11,42,7,27,8,31
Boys State,Apple TV+,"Aug 14, 2020",1 h 45 m,['Documentary'],4,10,84,Universal Acclaim,32,94,2,6,0,0,Generally Favorable,7.7,36,86,3,7,3,7
Museum Hours,Cinema Guild,"Jun 28, 2013",1 h 47 m,['Drama'],1,6,84,Universal Acclaim,17,94,1,6,0,0,Generally Favorable,6.9,12,86,0,0,2,14
The Descendants,Fox Searchlight Pictures,"Nov 16, 2011",1 h 55 m,"['Comedy', 'Drama']",5,17,84,Universal Acclaim,38,88,5,12,0,0,Generally Favorable,7.6,407,80,77,15,22,4
First Man,Universal Pictures,"Oct 12, 2018",2 h 21 m,"['Biography', 'Drama', 'History']",4,16,84,Universal Acclaim,54,96,2,4,0,0,Generally Favorable,7.4,511,78,97,15,49,7
Afternoons of Solitude,Grasshopper Film,"Jun 27, 2025",2 h 5 m,['Documentary'],6,8,84,Universal Acclaim,10,100,0,0,0,0,Universal Acclaim,8.4,5,100,0,0,0,0
Distant,New Yorker Films,"Mar 12, 2004",1 h 50 m,"['Comedy', 'Drama']",12,16,84,Universal Acclaim,17,94,1,6,0,0,Universal Acclaim,8.1,25,86,3,10,1,3
Snowpiercer,"Weinstein Company, The","Jun 27, 2014",2 h 6 m,"['Action', 'Sci-Fi', 'Thriller']",4,27,84,Universal Acclaim,35,92,3,8,0,0,Generally Favorable,7.1,738,72,168,16,123,12
Happy-Go-Lucky,Miramax Films,"Oct 10, 2008",1 h 58 m,"['Comedy', 'Drama', 'Romance']",3,11,84,Universal Acclaim,31,91,3,9,0,0,Generally Favorable,7.0,41,68,12,20,7,12
Lassie,Roadside Attractions,"Sep 1, 2006",1 h 40 m,"['Adventure', 'Comedy', 'Drama', 'Family']",2,5,84,Universal Acclaim,15,100,0,0,0,0,Generally Favorable,6.3,9,50,5,28,4,22
Shrek,DreamWorks Distribution,"May 18, 2001",1 h 30 m,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']",9,15,84,Universal Acclaim,31,91,3,9,0,0,Universal Acclaim,8.6,939,94,42,4,14,1
Youth (Hard Times),Icarus Films,"Nov 1, 2024",3 h 47 m,['Documentary'],4,8,84,Universal Acclaim,8,100,0,0,0,0,Mixed or Average,5.4,2,40,1,20,2,40
Dave Chappelle's Block Party,Rogue Pictures,"Mar 3, 2006",1 h 43 m,"['Documentary', 'Comedy', 'Music']",3,4,84,Universal Acclaim,29,97,1,3,0,0,Generally Favorable,8.0,17,81,2,10,2,10
The Quiet American,Miramax Films,"Nov 22, 2002",1 h 41 m,"['Drama', 'Romance', 'Thriller', 'War']",1,6,84,Universal Acclaim,37,95,1,3,1,3,Generally Favorable,7.0,18,78,3,13,2,9
The Fallout,HBO Max,"Jan 27, 2022",1 h 32 m,['Drama'],5,6,84,Universal Acclaim,12,100,0,0,0,0,Generally Favorable,6.9,53,69,14,18,10,13
Weiner,Sundance Selects,"May 20, 2016",1 h 36 m,['Documentary'],3,9,84,Universal Acclaim,31,94,2,6,0,0,Generally Favorable,7.2,32,76,6,14,4,10
Stonewalling,Kimstim Films,"Mar 10, 2023",2 h 28 m,['Drama'],6,13,84,Universal Acclaim,8,100,0,0,0,0,Generally Favorable,7.5,3,75,1,25,0,0
Mystic River,Warner Bros. Pictures,"Oct 8, 2003",2 h 18 m,"['Crime', 'Drama', 'Mystery', 'Thriller']",7,20,84,Universal Acclaim,37,88,4,10,1,2,Generally Favorable,8.0,326,88,36,10,7,2
Star Wars: Episode VIII - The Last Jedi,Walt Disney Studios Motion Pictures,"Dec 15, 2017",2 h 32 m,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",5,28,84,Universal Acclaim,52,93,4,7,0,0,Mixed or Average,4.3,3.6k,35,1.5k,14,5.3k,51
The Cove,Lionsgate,"Jul 31, 2009",1 h 32 m,"['Documentary', 'Biography', 'Crime', 'History']",6,10,84,Universal Acclaim,26,100,0,0,0,0,Generally Favorable,7.8,70,85,6,7,6,7
Rocco and His Brothers (re-release),Columbia Broadcasting System (CBS),"Jul 5, 2002",2 h 57 m,"['Crime', 'Drama', 'Sport']",8,15,84,Universal Acclaim,6,86,1,14,0,0,Generally Favorable,8.0,27,87,2,6,2,6
The Waiting Room,International Film Circuit,"Sep 28, 2012",1 h 21 m,['Documentary'],4,5,84,Universal Acclaim,11,92,1,8,0,0,Generally Favorable,8.0,3,75,1,25,0,0
Stray Dogs,Cinema Guild,"Sep 12, 2014",2 h 18 m,['Drama'],4,14,84,Universal Acclaim,12,86,2,14,0,0,Generally Favorable,6.3,6,50,4,33,2,17
The Rescue,Greenwich Entertainment,"Oct 8, 2021",1 h 47 m,"['Documentary', 'Action', 'Mystery', 'Thriller']",8,14,84,Universal Acclaim,18,95,1,5,0,0,Universal Acclaim,8.4,18,90,2,10,0,0
Universal Language,Oscilloscope Laboratories,"Feb 14, 2025",1 h 29 m,"['Comedy', 'Drama']",8,17,84,Universal Acclaim,22,92,2,8,0,0,Mixed or Average,6.0,13,62,2,10,6,29
Together,IFC Films,"Aug 24, 2001",1 h 46 m,"['Comedy', 'Drama', 'Romance']",5,10,84,Universal Acclaim,29,100,0,0,0,0,Universal Acclaim,8.2,10,100,0,0,0,0
Dracula: Pages from a Virgin's Diary,Zeitgeist Films,"May 14, 2003",1 h 13 m,"['Drama', 'Horror', 'Musical']",4,4,84,Universal Acclaim,18,95,1,5,0,0,Mixed or Average,5.0,4,50,1,13,3,38
13 Assassins,Magnet Releasing,"Apr 29, 2011",2 h 21 m,"['Action', 'Adventure', 'Drama']",9,20,84,Universal Acclaim,29,88,4,12,0,0,Generally Favorable,7.9,198,88,19,8,8,4
The Disappearance of Shere Hite,IFC Films,"Nov 17, 2023",1 h 56 m,"['Documentary', 'Biography']",2,5,83,Universal Acclaim,17,100,0,0,0,0,Generally Favorable,7.1,8,80,1,10,1,10
The Blue Caftan,Strand Releasing,"Feb 10, 2023",1 h 58 m,"['Drama', 'Romance']",5,9,83,Universal Acclaim,15,94,1,6,0,0,Universal Acclaim,8.3,11,92,1,8,0,0
Guy and Madeline on a Park Bench,Variance Films,"Nov 5, 2010",1 h 22 m,"['Drama', 'Musical']",2,4,83,Universal Acclaim,10,91,1,9,0,0,Generally Favorable,6.8,15,68,3,14,4,18
Crazy Heart,Fox Searchlight Pictures,"Dec 16, 2009",1 h 52 m,"['Drama', 'Music', 'Romance']",7,8,83,Universal Acclaim,31,97,1,3,0,0,Generally Favorable,7.4,104,77,28,21,3,2
The Fool,Olive Films,"Sep 16, 2015",1 h 56 m,"['Crime', 'Drama', 'Thriller']",9,13,83,Universal Acclaim,7,100,0,0,0,0,Generally Favorable,8.0,44,86,4,8,3,6
Stray,Magnolia Pictures,"Mar 5, 2021",1 h 12 m,['Documentary'],2,6,83,Universal Acclaim,11,92,1,8,0,0,Generally Favorable,7.5,12,86,2,14,0,0
"Goodbye, Dragon Inn",Wellspring Media,"Sep 17, 2004",1 h 22 m,"['Drama', 'Comedy']",4,12,83,Universal Acclaim,16,100,0,0,0,0,Generally Favorable,7.8,3,75,1,25,0,0
De Palma,A24,"Jun 10, 2016",1 h 47 m,"['Documentary', 'Biography']",1,3,83,Universal Acclaim,30,97,1,3,0,0,Generally Favorable,7.8,34,92,1,3,2,5
His Three Daughters,Netflix,"Sep 6, 2024",1 h 41 m,['Drama'],2,8,83,Universal Acclaim,35,90,4,10,0,0,Generally Favorable,7.5,58,82,9,13,4,6
Custody,Kino Lorber,"Jun 29, 2018",1 h 33 m,"['Drama', 'Thriller']",6,19,83,Universal Acclaim,21,100,0,0,0,0,Generally Favorable,7.4,25,83,2,7,3,10
Under the Shadow,Vertical Entertainment,"Oct 7, 2016",1 h 24 m,"['Drama', 'Fantasy', 'Horror', 'Thriller', 'War']",7,12,83,Universal Acclaim,25,100,0,0,0,0,Generally Favorable,7.5,80,78,18,17,5,5
Fighter,First Run Features,"Aug 24, 2001",1 h 31 m,['Documentary'],4,4,83,Universal Acclaim,16,94,1,6,0,0,Universal Acclaim,8.5,4,100,0,0,0,0
Adaptation.,Sony Pictures Entertainment (SPE),"Dec 6, 2002",1 h 54 m,"['Comedy', 'Drama']",5,20,83,Universal Acclaim,36,90,2,5,2,5,Universal Acclaim,8.1,220,83,32,12,12,5
The Forbidden Room,Kino Lorber,"Oct 7, 2015",2 h 10 m,"['Comedy', 'Mystery']",0,7,83,Universal Acclaim,17,100,0,0,0,0,Generally Favorable,7.6,11,79,1,7,2,14
The Secret of the Grain,IFC Films,"Dec 24, 2008",2 h 31 m,['Drama'],13,15,83,Universal Acclaim,14,88,2,13,0,0,Mixed or Average,6.0,5,63,1,13,2,25
The Disciple,Netflix,"Apr 30, 2021",2 h 7 m,"['Drama', 'Music']",6,13,83,Universal Acclaim,12,92,1,8,0,0,Generally Favorable,7.4,13,72,5,28,0,0
The Ground Beneath My Feet,Strand Releasing,"Jul 26, 2019",1 h 48 m,['Drama'],2,11,83,Universal Acclaim,9,100,0,0,0,0,Generally Favorable,7.0,3,75,1,25,0,0
Souleymane's Story,Kino Lorber,"Aug 1, 2025",1 h 33 m,['Drama'],7,16,83,Universal Acclaim,12,100,0,0,0,0,Generally Favorable,6.3,6,75,0,0,2,25
Between the Temples,Sony Pictures Classics,"Aug 23, 2024",1 h 51 m,['Comedy'],3,6,83,Universal Acclaim,28,93,2,7,0,0,Generally Favorable,6.8,32,70,7,15,7,15
The Wind Rises,Touchstone Pictures,"Nov 8, 2013",2 h 6 m,"['Animation', 'Biography', 'Drama', 'History', 'Romance', 'War']",1,7,83,Universal Acclaim,37,90,4,10,0,0,Universal Acclaim,8.3,322,88,27,7,17,5
Fantastic Mr. Fox,Twentieth Century Fox Film Corporation,"Nov 13, 2009",1 h 27 m,"['Animation', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Family']",3,8,83,Universal Acclaim,32,94,1,3,1,3,Universal Acclaim,8.4,524,92,30,5,17,3
Limbo,Focus Features,"Apr 30, 2021",1 h 44 m,"['Comedy', 'Drama']",8,12,83,Universal Acclaim,26,100,0,0,0,0,Generally Favorable,6.6,21,64,7,21,5,15
Bus 174,New Yorker Films,"Oct 8, 2003",2 h 2 m,"['Documentary', 'Crime']",8,12,83,Universal Acclaim,26,96,1,4,0,0,Generally Favorable,7.5,12,80,1,7,2,13
In the Loop,IFC Films,"Jul 24, 2009",1 h 46 m,['Comedy'],2,12,83,Universal Acclaim,30,97,1,3,0,0,Generally Favorable,7.8,84,82,12,12,6,6
"Bloody Nose, Empty Pockets",,"Jul 8, 2020",1 h 38 m,"['Documentary', 'Drama']",4,6,83,Universal Acclaim,24,96,1,4,0,0,Generally Favorable,7.4,6,86,0,0,1,14
Soul,Walt Disney Studios Motion Pictures,"Dec 25, 2020",1 h 40 m,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Music']",11,15,83,Universal Acclaim,49,89,6,11,0,0,Universal Acclaim,8.2,732,87,73,9,39,5
Terrestrial Verses,Kimstim Films,"Apr 26, 2024",1 h 17 m,['Drama'],5,7,83,Universal Acclaim,11,100,0,0,0,0,Generally Favorable,7.4,8,89,0,0,1,11
Eephus,Music Box Films,"Mar 7, 2025",1 h 39 m,"['Comedy', 'Drama']",2,5,83,Universal Acclaim,21,100,0,0,0,0,Generally Favorable,7.4,8,62,4,31,1,8
Osama,Metro-Goldwyn-Mayer Distributing Corporation (MGM),"Feb 6, 2004",1 h 23 m,['Drama'],6,9,83,Universal Acclaim,35,100,0,0,0,0,Generally Favorable,6.5,11,73,2,13,2,13
Amores Perros,Lions Gate Films Home Entertainment,"Mar 30, 2001",2 h 34 m,"['Drama', 'Thriller']",11,17,83,Universal Acclaim,27,87,4,13,0,0,Universal Acclaim,8.4,180,93,10,5,4,2
The Salt of the Earth,Sony Pictures Classics,"Mar 27, 2015",1 h 50 m,"['Documentary', 'Biography', 'History']",4,6,83,Universal Acclaim,27,93,2,7,0,0,Universal Acclaim,8.3,38,86,5,11,1,2
Glory,Film Movement,"Apr 12, 2017",1 h 41 m,['Drama'],9,15,83,Universal Acclaim,8,100,0,0,0,0,Generally Favorable,7.3,8,80,1,10,1,10
Rat Film,"Cinema Guild, The","Sep 15, 2017",1 h 22 m,['Documentary'],1,6,83,Universal Acclaim,11,85,2,15,0,0,Mixed or Average,5.3,5,56,1,11,3,33
Sing Sing,A24,"Jul 12, 2024",1 h 45 m,['Drama'],3,12,83,Universal Acclaim,41,95,2,5,0,0,Generally Favorable,7.6,85,85,9,9,6,6
20 Days in Mariupol,,"Jul 14, 2023",1 h 35 m,"['Documentary', 'War']",5,11,83,Universal Acclaim,18,95,1,5,0,0,Universal Acclaim,8.6,61,90,2,3,5,7
Turning Red,Walt Disney Studios Motion Pictures,"Mar 11, 2022",1 h 40 m,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Music', 'Romance']",0,9,83,Universal Acclaim,50,94,3,6,0,0,Generally Favorable,6.2,345,59,97,17,139,24
"Lingui, The Sacred Bonds",MUBI,"Feb 4, 2022",1 h 27 m,['Drama'],3,3,83,Universal Acclaim,17,94,1,6,0,0,Generally Favorable,7.9,10,91,1,9,0,0
Office,China Lion,"Sep 18, 2015",1 h 59 m,"['Comedy', 'Musical', 'Romance']",4,16,83,Universal Acclaim,7,78,2,22,0,0,Mixed or Average,5.9,5,63,0,0,3,38
Chop Shop,Koch Lorber Films,"Feb 27, 2008",1 h 24 m,['Drama'],3,7,83,Universal Acclaim,20,100,0,0,0,0,Generally Favorable,7.7,5,71,2,29,0,0
Raising Victor Vargas,Samuel Goldwyn Films,"Mar 28, 2003",1 h 28 m,"['Drama', 'Romance']",1,10,83,Universal Acclaim,31,100,0,0,0,0,Generally Favorable,6.1,7,58,4,33,1,8
The Cave,Cinema Delicatessen,"Oct 18, 2019",1 h 47 m,"['Documentary', 'War']",4,11,83,Universal Acclaim,19,90,2,10,0,0,Generally Favorable,7.3,10,71,1,7,3,21
'71,Roadside Attractions,"Feb 27, 2015",1 h 39 m,"['Action', 'Crime', 'Drama', 'Thriller', 'War']",3,16,83,Universal Acclaim,32,94,2,6,0,0,Generally Favorable,7.5,128,83,20,13,6,4
The Guilty,Magnolia Pictures,"Oct 19, 2018",1 h 25 m,"['Crime', 'Drama', 'Thriller']",14,18,83,Universal Acclaim,23,100,0,0,0,0,Generally Favorable,7.9,92,85,14,13,2,2
Blackfish,Magnolia Pictures,"Jul 19, 2013",1 h 23 m,"['Documentary', 'Drama', 'Thriller']",2,6,83,Universal Acclaim,33,100,0,0,0,0,Universal Acclaim,8.2,139,89,9,6,8,5
Prayers for the Stolen,Netflix,"Nov 17, 2021",1 h 50 m,['Drama'],12,26,83,Universal Acclaim,14,100,0,0,0,0,Generally Favorable,7.4,18,78,4,17,1,4
I Wish I Knew,Kino Lorber,"Jan 24, 2020",1 h 56 m,"['Documentary', 'History']",3,3,83,Universal Acclaim,7,100,0,0,0,0,Generally Favorable,6.2,3,50,2,33,1,17
The Girl and the Spider,Cinema Guild,"Apr 8, 2022",1 h 39 m,"['Comedy', 'Drama']",6,12,83,Universal Acclaim,10,91,1,9,0,0,Generally Favorable,7.3,5,83,0,0,1,17
Corpse Bride,Warner Bros. Pictures,"Sep 16, 2005",1 h 17 m,"['Animation', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Musical', 'Romance']",2,8,83,Universal Acclaim,33,94,2,6,0,0,Generally Favorable,7.7,292,82,54,15,11,3
Full Time,Music Box Films,"Feb 3, 2023",1 h 27 m,['Drama'],6,10,83,Universal Acclaim,15,100,0,0,0,0,Generally Favorable,7.7,12,92,0,0,1,8
The Territory,National Geographic Documentary Films,"Aug 19, 2022",1 h 23 m,['Documentary'],7,21,83,Universal Acclaim,18,95,1,5,0,0,Generally Favorable,7.5,9,82,2,18,0,0
Project Nim,Roadside Attractions,"Jul 8, 2011",1 h 33 m,['Documentary'],1,7,83,Universal Acclaim,31,94,2,6,0,0,Generally Favorable,7.5,23,82,1,4,4,14
The Lighthouse,A24,"Oct 18, 2019",1 h 49 m,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",6,15,83,Universal Acclaim,47,92,2,4,2,4,Generally Favorable,7.9,581,83,66,9,56,8
Spider-Man 2,Columbia Pictures,"Jun 30, 2004",2 h 7 m,"['Action', 'Adventure', 'Sci-Fi']",9,19,83,Universal Acclaim,37,90,4,10,0,0,Universal Acclaim,8.6,1.8k,92,111,6,46,2
Jazzy,Vertical,"Feb 7, 2025",1 h 26 m,['Drama'],2,6,83,Universal Acclaim,8,100,0,0,0,0,Generally Favorable,7.4,6,86,0,0,1,14
Viet and Nam,Strand Releasing,"Mar 28, 2025",2 h 9 m,['Drama'],3,10,83,Universal Acclaim,10,83,2,17,0,0,Generally Unfavorable,3.0,2,29,0,0,5,71
Rose Plays Julie,Film Movement,"Mar 19, 2021",1 h 40 m,"['Drama', 'Mystery']",0,2,83,Universal Acclaim,12,86,2,14,0,0,Mixed or Average,5.6,7,41,7,41,3,18
Saint Frances,Oscilloscope Laboratories,"Feb 28, 2020",1 h 46 m,"['Comedy', 'Drama']",3,8,83,Universal Acclaim,24,100,0,0,0,0,Generally Favorable,6.7,22,65,8,24,4,12
Mandy,RLJE Films,"Sep 14, 2018",2 h 1 m,"['Action', 'Fantasy', 'Horror']",8,27,83,Universal Acclaim,27,90,3,10,0,0,Generally Favorable,7.0,209,68,53,17,46,15
20 Feet from Stardom,RADiUS-TWC,"Jun 14, 2013",1 h 31 m,"['Documentary', 'Biography', 'History', 'Music']",4,5,83,Universal Acclaim,25,100,0,0,0,0,Generally Favorable,7.3,36,75,8,17,4,8
Kurt Cobain: Montage of Heck,Home Box Office (HBO),"Apr 24, 2015",2 h 25 m,"['Documentary', 'Animation', 'Biography', 'Music']",2,11,83,Universal Acclaim,18,90,2,10,0,0,Generally Favorable,7.7,78,78,16,16,6,6
Avatar,Twentieth Century Fox Film Corporation,"Dec 18, 2009",2 h 42 m,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",16,24,83,Universal Acclaim,33,87,5,13,0,0,Generally Favorable,7.3,1.5k,73,348,17,230,11
20th Century Women,A24,"Dec 28, 2016",1 h 59 m,"['Comedy', 'Drama']",3,14,83,Universal Acclaim,36,90,4,10,0,0,Generally Favorable,7.4,128,74,31,18,13,8
Klondike,Samuel Goldwyn Films,"Aug 4, 2023",1 h 40 m,"['Drama', 'War']",6,19,83,Universal Acclaim,10,100,0,0,0,0,Generally Favorable,6.6,4,57,3,43,0,0
Pina,Sundance Selects,"Dec 23, 2011",1 h 46 m,"['Documentary', 'Music']",3,5,83,Universal Acclaim,28,88,4,13,0,0,Generally Favorable,7.3,30,79,2,5,6,16
Animal Kingdom,Sony Pictures Classics,"Aug 13, 2010",1 h 53 m,"['Crime', 'Drama', 'Thriller']",10,21,83,Universal Acclaim,32,97,1,3,0,0,Generally Favorable,7.8,119,82,22,15,4,3
Rosie,Blue Fox Entertainment,"Jul 19, 2019",1 h 26 m,['Drama'],3,12,83,Universal Acclaim,11,100,0,0,0,0,Generally Favorable,6.6,12,63,4,21,3,16
From Ground Zero,Watermelon Pictures,"Jan 3, 2025",1 h 52 m,"['Documentary', 'Animation', 'Drama']",2,3,83,Universal Acclaim,13,100,0,0,0,0,Generally Favorable,6.4,8,62,1,8,4,31
Hugo,Paramount Pictures,"Nov 23, 2011",2 h 7 m,"['Adventure', 'Drama', 'Family', 'Fantasy', 'Mystery']",7,28,83,Universal Acclaim,36,88,5,12,0,0,Generally Favorable,7.5,638,77,124,15,63,8
The LEGO Movie,Warner Bros. Pictures,"Feb 7, 2014",1 h 40 m,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",5,13,83,Universal Acclaim,38,88,5,12,0,0,Universal Acclaim,8.2,1.4k,88,101,7,89,6
Gloria,Roadside Attractions,"Jan 24, 2014",1 h 50 m,"['Comedy', 'Drama', 'Romance']",9,12,83,Universal Acclaim,30,100,0,0,0,0,Generally Favorable,7.0,31,62,16,32,3,6
Ixcanul,Kino Lorber,"Aug 19, 2016",1 h 33 m,['Drama'],4,16,83,Universal Acclaim,15,94,1,6,0,0,Generally Favorable,8.0,11,85,2,15,0,0
Hadewijch,IFC Films,"Dec 24, 2010",2 h,['Drama'],1,3,83,Universal Acclaim,7,88,0,0,1,13,Mixed or Average,5.1,3,38,3,38,2,25
The Day He Arrives,Cinema Guild,"Apr 20, 2012",1 h 19 m,"['Comedy', 'Drama']",3,7,83,Universal Acclaim,11,100,0,0,0,0,Generally Favorable,7.4,6,86,0,0,1,14
Drag Me to Hell,Universal Pictures,"May 29, 2009",1 h 39 m,['Horror'],2,17,83,Universal Acclaim,30,94,2,6,0,0,Generally Favorable,6.8,256,65,84,21,54,14
The King of Kong: A Fistful of Quarters,Picturehouse Entertainment,"Aug 17, 2007",1 h 19 m,"['Documentary', 'Biography', 'Sport']",3,4,83,Universal Acclaim,22,96,1,4,0,0,Generally Favorable,7.9,44,86,3,6,4,8
Taxidermia,Regent Releasing,"Aug 14, 2009",1 h 31 m,"['Comedy', 'Horror']",6,8,83,Universal Acclaim,7,78,2,22,0,0,Generally Favorable,7.5,17,71,6,25,1,4
Spider,Sony Pictures Classics,"Dec 20, 2002",1 h 38 m,"['Drama', 'Mystery', 'Thriller']",4,15,83,Universal Acclaim,34,97,1,3,0,0,Generally Favorable,6.9,25,68,10,27,2,5
Come from Away,Apple TV+,"Sep 10, 2021",1 h 46 m,"['Comedy', 'Drama', 'Musical']",0,3,83,Universal Acclaim,8,89,1,11,0,0,Universal Acclaim,8.1,10,83,1,8,1,8
Evil Does Not Exist,Janus Films,"May 3, 2024",1 h 46 m,['Drama'],8,18,83,Universal Acclaim,37,93,2,5,1,3,Generally Favorable,6.5,42,67,9,14,12,19
The Selfish Giant,Sundance Selects,"Dec 20, 2013",1 h 31 m,['Drama'],2,15,83,Universal Acclaim,21,95,1,5,0,0,Generally Favorable,7.5,22,73,7,23,1,3
Crossing,MUBI,"Jul 19, 2024",1 h 45 m,['Drama'],6,14,83,Universal Acclaim,17,100,0,0,0,0,Generally Favorable,7.6,21,75,4,14,3,11
Seymour: An Introduction,Sundance Selects,"Mar 13, 2015",1 h 24 m,"['Documentary', 'Biography', 'Music']",2,3,83,Universal Acclaim,26,96,1,4,0,0,Universal Acclaim,8.7,6,100,0,0,0,0
Merci Pour Le Chocolat,Empire Pictures,"Jul 31, 2002",1 h 39 m,"['Crime', 'Drama', 'Mystery', 'Thriller']",3,4,83,Universal Acclaim,17,89,2,11,0,0,Generally Favorable,7.3,5,71,2,29,0,0
56 Up,First Run Features,"Jan 4, 2013",2 h 24 m,"['Documentary', 'Biography']",0,3,83,Universal Acclaim,18,95,1,5,0,0,Universal Acclaim,8.7,15,88,2,12,0,0
Triad Election,Tartan,"Apr 25, 2007",1 h 32 m,"['Crime', 'Drama', 'Thriller']",1,12,83,Universal Acclaim,16,100,0,0,0,0,Generally Favorable,6.6,5,50,4,40,1,10
Up in the Air,Paramount Pictures,"Dec 4, 2009",1 h 49 m,"['Comedy', 'Drama', 'Romance']",2,22,83,Universal Acclaim,32,89,4,11,0,0,Generally Favorable,7.8,279,83,41,12,16,5
Milk,Focus Features,"Nov 26, 2008",2 h 8 m,"['Biography', 'Drama', 'History']",5,22,83,Universal Acclaim,37,95,2,5,0,0,Generally Favorable,7.7,150,81,25,14,10,5
