Title,Streaming Platform,Release Date,Duration,Genres,Award Wins,Award Nominations,Metascore,Critic Category,Critic positive counts,Critic positive percentage,Critic mixed counts,Critic mixed percentage,Critic negative counts,Critic negative percentage,User Score Category,User Score,User positive counts,User positive percentage,User mixed counts,User mixed percentage,User negative counts,User negative percentage
Vitus,Sony Pictures Classics,"Jun 29, 2007",2 h 3 m,"['Drama', 'Music']",3,4,63,Generally Favorable,13,68,6,32,0,0,Generally Favorable,8.0,9,82,2,18,0,0
Halftime,Netflix,"Jun 14, 2022",1 h 35 m,"['Documentary', 'Biography', 'Music']",1,3,63,Generally Favorable,6,60,4,40,0,0,Generally Favorable,7.2,36,71,4,8,11,22
How She Move,Paramount Vantage,"Jan 25, 2008",1 h 34 m,['Drama'],0,3,63,Generally Favorable,16,76,5,24,0,0,Generally Favorable,7.2,3,60,1,20,1,20
Anna Karenina,Focus Features,"Nov 16, 2012",2 h 9 m,"['Drama', 'Romance']",2,11,63,Generally Favorable,28,68,12,29,1,2,Generally Favorable,6.4,82,50,61,37,22,13
Perfect Strangers (Perfectos Desconocidos),Pantelion Films,"Jan 11, 2019",1 h 37 m,['Comedy'],0,11,63,Generally Favorable,6,55,5,45,0,0,Mixed or Average,5.7,3,50,2,33,1,17
The Sisterhood of the Traveling Pants 2,Warner Bros. Pictures,"Aug 6, 2008",1 h 57 m,"['Comedy', 'Drama', 'Romance']",0,1,63,Generally Favorable,21,81,5,19,0,0,Generally Favorable,7.1,7,58,5,42,0,0
Chéri,Miramax Films,"Jun 26, 2009",1 h 32 m,"['Comedy', 'Drama', 'Romance']",3,3,63,Generally Favorable,16,59,11,41,0,0,Generally Favorable,6.7,6,55,4,36,1,9
Friends with Benefits,Screen Gems,"Jul 22, 2011",1 h 49 m,"['Comedy', 'Romance']",1,4,63,Generally Favorable,25,68,10,27,2,5,Generally Favorable,6.7,201,59,112,33,30,9
Burning Sands,Netflix,"Mar 10, 2017",1 h 36 m,['Drama'],0,4,63,Generally Favorable,5,71,2,29,0,0,Mixed or Average,4.1,2,29,3,43,2,29
Banana Split,Vertical Entertainment,"Mar 27, 2020",1 h 28 m,['Comedy'],3,4,63,Generally Favorable,10,67,5,33,0,0,Mixed or Average,5.1,3,38,4,50,1,13
The Last Exorcism,Lionsgate,"Aug 27, 2010",1 h 27 m,"['Horror', 'Mystery', 'Thriller']",5,10,63,Generally Favorable,23,74,7,23,1,3,Mixed or Average,6.0,81,47,58,34,34,20
It's Kind of a Funny Story,Focus Features,"Oct 8, 2010",1 h 41 m,"['Comedy', 'Drama', 'Romance']",0,2,63,Generally Favorable,22,67,10,30,1,3,Generally Favorable,7.2,101,70,37,26,6,4
The Beach Boys,Disney+,"May 24, 2024",1 h 53 m,"['Documentary', 'Biography', 'Music']",1,3,63,Generally Favorable,7,64,4,36,0,0,Mixed or Average,4.4,4,33,2,17,6,50
Gaga: Five Foot Two,Netflix,"Sep 22, 2017",1 h 40 m,"['Documentary', 'Music']",4,4,63,Generally Favorable,9,60,6,40,0,0,Universal Acclaim,8.2,1.0k,82,19,2,207,17
Reel Paradise,Wellspring Media,"Aug 17, 2005",1 h 50 m,['Documentary'],0,0,63,Generally Favorable,15,68,6,27,1,5,Mixed or Average,5.3,4,50,0,0,4,50
Human Capital,Film Movement,"Jan 14, 2015",1 h 51 m,"['Crime', 'Drama']",18,38,63,Generally Favorable,10,53,9,47,0,0,Generally Favorable,7.4,12,71,5,29,0,0
Howl,Oscilloscope Pictures,"Sep 24, 2010",1 h 30 m,"['Biography', 'Drama', 'Romance']",2,4,63,Generally Favorable,17,71,7,29,0,0,Generally Favorable,6.7,13,50,10,38,3,12
Summer Wars,GKIDS,"Dec 29, 2010",1 h 54 m,"['Animation', 'Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']",9,9,63,Generally Favorable,9,75,3,25,0,0,Generally Favorable,7.0,58,71,10,12,14,17
The Hunter,Magnolia Pictures,"Apr 6, 2012",1 h 40 m,"['Adventure', 'Drama', 'Thriller']",4,25,63,Generally Favorable,10,67,5,33,0,0,Generally Favorable,7.0,31,69,13,29,1,2
The Eyes of My Mother,Magnet Releasing,"Dec 2, 2016",1 h 16 m,"['Drama', 'Horror', 'Thriller']",6,11,63,Generally Favorable,15,65,5,22,3,13,Mixed or Average,5.9,15,52,9,31,5,17
Les Miserables,Universal Pictures,"Dec 25, 2012",2 h 38 m,"['Drama', 'Musical', 'Romance']",11,29,63,Generally Favorable,24,59,15,37,2,5,Generally Favorable,7.4,614,73,148,18,77,9
Hot Tub Time Machine,Metro-Goldwyn-Mayer (MGM),"Mar 26, 2010",1 h 39 m,"['Comedy', 'Sci-Fi']",0,4,63,Generally Favorable,22,61,13,36,1,3,Generally Favorable,6.4,105,52,75,37,21,10
Your Monster,,"Oct 25, 2024",1 h 38 m,"['Comedy', 'Horror', 'Romance']",3,3,63,Generally Favorable,10,59,5,29,2,12,Mixed or Average,5.2,5,38,4,31,4,31
Noble,Aspiration Media,"May 8, 2015",1 h 40 m,"['Biography', 'Drama']",6,7,63,Generally Favorable,6,75,2,25,0,0,Mixed or Average,5.6,2,40,2,40,1,20
The Komediant,New Yorker Films,"Apr 5, 2002",1 h 20 m,"['Documentary', 'Biography', 'History', 'Music']",4,5,63,Generally Favorable,9,60,5,33,1,7,Universal Acclaim,8.3,5,83,0,0,1,17
Spy Game,Universal Pictures,"Nov 21, 2001",2 h 6 m,"['Action', 'Crime', 'Thriller']",0,3,63,Generally Favorable,20,69,8,28,1,3,Generally Favorable,7.1,49,64,26,34,2,3
Two Brothers,Universal Pictures,"Jun 25, 2004",1 h 49 m,"['Adventure', 'Drama', 'Family']",2,4,63,Generally Favorable,20,74,5,19,2,7,Generally Favorable,7.3,9,75,1,8,2,17
Anchorman: The Legend of Ron Burgundy,DreamWorks Distribution,"Jul 9, 2004",1 h 34 m,['Comedy'],0,9,63,Generally Favorable,23,61,13,34,2,5,Generally Favorable,7.3,274,74,65,18,30,8
Changeling,Universal Pictures,"Oct 24, 2008",2 h 21 m,"['Biography', 'Crime', 'Drama', 'History', 'Mystery', 'Thriller']",0,13,63,Generally Favorable,23,61,12,32,3,8,Generally Favorable,7.6,141,82,25,14,7,4
Simon Killer,IFC Films,"Apr 5, 2013",1 h 41 m,"['Drama', 'Horror', 'Thriller']",1,5,63,Generally Favorable,11,61,5,28,2,11,Generally Favorable,6.6,13,59,5,23,4,18
Knock at the Cabin,Universal Pictures,"Feb 3, 2023",1 h 40 m,"['Horror', 'Mystery', 'Thriller']",0,3,63,Generally Favorable,35,58,21,35,4,7,Mixed or Average,5.5,94,40,95,40,48,20
The Summit,IFC Films,"Oct 4, 2013",1 h 35 m,['Documentary'],2,6,63,Generally Favorable,10,59,7,41,0,0,Mixed or Average,5.1,3,43,2,29,2,29
Zoo,THINKFilm,"Apr 25, 2007",1 h 15 m,['Documentary'],1,5,63,Generally Favorable,12,60,7,35,1,5,Mixed or Average,5.6,2,29,4,57,1,14
Pee-wee's Big Holiday,Netflix,"Mar 18, 2016",1 h 30 m,"['Comedy', 'Family']",0,0,63,Generally Favorable,11,58,8,42,0,0,Generally Favorable,7.0,26,67,12,31,1,3
Blood on Her Name,,"Feb 28, 2020",1 h 25 m,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",0,1,63,Generally Favorable,6,60,4,40,0,0,Generally Favorable,6.4,5,71,1,14,1,14
Rob the Mob,Millennium Entertainment,"Mar 21, 2014",1 h 44 m,"['Biography', 'Crime', 'Drama']",0,0,63,Generally Favorable,11,65,6,35,0,0,Generally Favorable,6.7,14,61,7,30,2,9
Winter Brothers,Kimstim Films,"Jun 29, 2018",1 h 34 m,['Drama'],15,23,63,Generally Favorable,4,50,4,50,0,0,Generally Favorable,6.2,3,50,2,33,1,17
The Disappearance of Eleanor Rigby: Him,"Weinstein Company, The","Oct 10, 2014",1 h 29 m,"['Drama', 'Romance']",1,3,63,Generally Favorable,6,55,5,45,0,0,Generally Favorable,7.5,20,77,4,15,2,8
Rocky Balboa,Metro-Goldwyn-Mayer (MGM),"Dec 20, 2006",1 h 42 m,"['Drama', 'Sport']",0,3,63,Generally Favorable,23,64,13,36,0,0,Generally Favorable,7.7,192,79,42,17,9,4
Pirates of the Caribbean: The Curse of the Black Pearl,Buena Vista Pictures,"Jul 9, 2003",2 h 23 m,"['Action', 'Adventure', 'Fantasy']",6,17,63,Generally Favorable,25,63,12,30,3,8,Universal Acclaim,8.4,866,93,49,5,15,2
Jimmy's Hall,Sony Pictures Classics,"Jul 3, 2015",1 h 49 m,"['Biography', 'Drama', 'History']",2,4,63,Generally Favorable,14,58,10,42,0,0,Generally Favorable,7.3,8,53,7,47,0,0
V/H/S/94,Shudder,"Oct 6, 2021",1 h 40 m,"['Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",1,2,63,Generally Favorable,6,67,3,33,0,0,Mixed or Average,5.2,9,30,13,43,8,27
The Congress,Independent,"Aug 29, 2014",2 h 2 m,"['Animation', 'Drama', 'Sci-Fi']",5,7,63,Generally Favorable,16,52,14,45,1,3,Generally Favorable,6.8,31,58,18,34,4,8
Tallulah,Netflix,"Jul 29, 2016",1 h 51 m,"['Comedy', 'Drama', 'Romance']",0,2,63,Generally Favorable,12,63,6,32,1,5,Generally Favorable,7.3,28,72,9,23,2,5
Biggie and Tupac,Lions Gate Films,"Sep 27, 2002",1 h 48 m,"['Documentary', 'Biography', 'Crime', 'Music']",0,1,63,Generally Favorable,10,63,5,31,1,6,Generally Favorable,7.5,9,82,2,18,0,0
Hannah,Parade Deck Films,"Feb 23, 2018",1 h 35 m,['Drama'],4,6,63,Generally Favorable,6,67,2,22,1,11,Generally Favorable,7.6,3,60,2,40,0,0
Blood Quantum,Elevation Pictures,"Apr 28, 2020",1 h 38 m,"['Drama', 'Horror']",8,15,63,Generally Favorable,6,55,4,36,1,9,Generally Unfavorable,3.7,2,13,7,47,6,40
Before the Flood,National Geographic Channel,"Oct 21, 2016",1 h 36 m,"['Documentary', 'News']",2,5,63,Generally Favorable,6,60,4,40,0,0,Generally Favorable,7.8,54,83,5,8,6,9
Green Zone,Universal Pictures,"Mar 12, 2010",1 h 55 m,"['Action', 'Drama', 'Thriller', 'War']",0,3,63,Generally Favorable,25,66,13,34,0,0,Generally Favorable,6.3,71,47,70,46,10,7
The Assassination of Richard Nixon,THINKFilm,"Dec 29, 2004",1 h 35 m,"['Biography', 'Crime', 'Drama', 'History', 'Thriller']",2,3,63,Generally Favorable,25,66,12,32,1,3,Generally Favorable,6.9,9,64,2,14,3,21
King of California,First Look International,"Sep 14, 2007",1 h 33 m,"['Comedy', 'Drama']",0,0,63,Generally Favorable,16,73,5,23,1,5,Generally Favorable,6.8,8,62,5,38,0,0
Damsel,Magnolia Pictures,"Jun 22, 2018",1 h 53 m,"['Comedy', 'Drama', 'Western']",0,3,63,Generally Favorable,19,59,10,31,3,9,Mixed or Average,4.6,16,40,8,20,16,40
Harry Potter and the Chamber of Secrets,Warner Bros. Pictures,"Nov 15, 2002",2 h 41 m,"['Adventure', 'Family', 'Fantasy', 'Mystery']",3,18,63,Generally Favorable,23,66,11,31,1,3,Generally Favorable,7.7,797,81,155,16,27,3
Master Gardener,Magnolia Pictures,"May 19, 2023",1 h 50 m,"['Drama', 'Mystery', 'Thriller']",1,4,63,Generally Favorable,29,64,15,33,1,2,Generally Favorable,6.1,13,48,10,37,4,15
Eden,Phase 4 Films,"Mar 20, 2013",1 h 38 m,"['Crime', 'Drama', 'Thriller']",8,12,63,Generally Favorable,7,78,1,11,1,11,Generally Favorable,7.4,11,73,2,13,2,13
Weekend of a Champion,Submarine Deluxe,"Nov 22, 2013",1 h 20 m,"['Documentary', 'Action', 'Sport']",1,2,63,Generally Favorable,6,67,3,33,0,0,Generally Unfavorable,2.8,1,25,0,0,3,75
The Limehouse Golem,Concorde Filmverleih,"Sep 8, 2017",1 h 49 m,"['Crime', 'Mystery', 'Thriller']",0,4,63,Generally Favorable,12,60,8,40,0,0,Mixed or Average,5.6,11,35,15,48,5,16
The Ones Below,Magnet Releasing,"May 27, 2016",1 h 27 m,"['Drama', 'Thriller']",0,3,63,Generally Favorable,9,56,7,44,0,0,Mixed or Average,5.2,3,33,4,44,2,22
Borg vs. McEnroe,Neon,"Apr 13, 2018",1 h 47 m,"['Biography', 'Drama', 'Sport']",4,14,63,Generally Favorable,16,53,13,43,1,3,Generally Favorable,6.8,27,69,11,28,1,3
The 11th Hour,Warner Independent Pictures (WIP),"Aug 17, 2007",1 h 35 m,['Documentary'],0,3,63,Generally Favorable,20,67,9,30,1,3,Generally Favorable,7.8,7,64,3,27,1,9
William S. Burroughs: A Man Within,Oscilloscope Laboratories,"Nov 17, 2010",1 h 27 m,['Documentary'],1,2,63,Generally Favorable,9,75,3,25,0,0,Universal Acclaim,8.3,3,75,1,25,0,0
Falling,,"Feb 5, 2021",1 h 52 m,['Drama'],2,14,63,Generally Favorable,11,46,10,42,3,13,Mixed or Average,6.0,6,40,8,53,1,7
Unsane,20th Century Fox,"Mar 23, 2018",1 h 38 m,"['Drama', 'Horror', 'Mystery', 'Thriller']",1,4,63,Generally Favorable,33,73,9,20,3,7,Generally Favorable,6.2,73,55,40,30,19,14
Miss Pettigrew Lives for a Day,Focus Features,"Mar 7, 2008",1 h 32 m,"['Comedy', 'Romance']",0,1,63,Generally Favorable,18,67,9,33,0,0,Generally Favorable,7.3,17,74,6,26,0,0
Freestyle: The Art of Rhyme,Palm Pictures,"Jul 16, 2004",1 h,"['Documentary', 'Music']",3,3,63,Generally Favorable,5,45,6,55,0,0,Generally Favorable,8.0,4,80,0,0,1,20
Undertow,United Artists,"Oct 22, 2004",1 h 48 m,"['Drama', 'Thriller']",3,6,63,Generally Favorable,19,63,10,33,1,3,Mixed or Average,5.1,6,33,7,39,5,28
North Sea Texas,Strand Releasing,"Nov 2, 2012",1 h 34 m,"['Drama', 'Romance']",3,5,63,Generally Favorable,6,75,2,25,0,0,Generally Favorable,7.6,11,79,1,7,2,14
Midnighters,IFC Midnight,"Mar 2, 2018",1 h 34 m,"['Drama', 'Thriller']",4,6,63,Generally Favorable,4,57,3,43,0,0,Mixed or Average,4.8,1,25,2,50,1,25
Blizzard of Souls,Film Movement,"Jan 8, 2021",1 h 44 m,"['Action', 'Drama', 'History', 'War']",7,13,63,Generally Favorable,6,67,3,33,0,0,Generally Favorable,7.8,4,80,1,20,0,0
Spring Breakers,A24,"Mar 15, 2013",1 h 34 m,"['Crime', 'Drama', 'Thriller']",3,17,63,Generally Favorable,26,65,9,23,5,13,Mixed or Average,5.9,258,51,103,20,144,29
Fingernails,Apple Original Films,"Oct 27, 2023",1 h 53 m,"['Drama', 'Romance', 'Sci-Fi']",2,7,63,Generally Favorable,16,53,11,37,3,10,Mixed or Average,5.9,7,41,7,41,3,18
Villains,Gunpowder & Sky,"Sep 20, 2019",1 h 30 m,"['Comedy', 'Drama', 'Horror', 'Thriller']",1,2,63,Generally Favorable,10,77,1,8,2,15,Generally Favorable,6.7,11,48,10,43,2,9
Someone Great,Netflix,"Apr 19, 2019",1 h 32 m,"['Comedy', 'Romance']",0,0,63,Generally Favorable,9,60,6,40,0,0,Mixed or Average,5.4,14,45,9,29,8,26
Stowaway,Netflix,"Apr 22, 2021",1 h 56 m,"['Adventure', 'Sci-Fi', 'Thriller']",0,0,63,Generally Favorable,17,71,6,25,1,4,Mixed or Average,4.9,42,33,44,35,41,32
Happy Times,Sony Pictures Classics,"Jul 26, 2002",1 h 42 m,"['Comedy', 'Drama', 'Romance']",5,8,63,Generally Favorable,16,70,5,22,2,9,Mixed or Average,4.2,1,17,2,33,3,50
The Cat's Meow,Lions Gate Films,"Apr 12, 2002",1 h 54 m,"['Crime', 'Drama', 'Romance']",1,2,63,Generally Favorable,23,68,10,29,1,3,Generally Favorable,6.3,3,50,3,50,0,0
Open Water,Lions Gate Films,"Aug 6, 2004",1 h 19 m,"['Adventure', 'Drama', 'Horror', 'Thriller']",2,7,63,Generally Favorable,25,66,11,29,2,5,Mixed or Average,5.5,32,46,18,26,20,29
Luz,Screen Media Films,"Jul 19, 2019",1 h 10 m,"['Horror', 'Mystery', 'Thriller']",2,6,63,Generally Favorable,8,67,4,33,0,0,Mixed or Average,4.5,1,17,3,50,2,33
Rio,Twentieth Century Fox Film Corporation,"Apr 15, 2011",1 h 36 m,"['Animation', 'Adventure', 'Comedy', 'Family', 'Music', 'Musical', 'Romance']",2,11,63,Generally Favorable,20,69,9,31,0,0,Generally Favorable,7.2,283,72,84,21,28,7
The Great Buck Howard,Magnolia Pictures,"Mar 20, 2009",1 h 30 m,"['Adventure', 'Comedy', 'Drama']",0,1,63,Generally Favorable,15,60,10,40,0,0,Generally Favorable,6.9,11,61,7,39,0,0
Triangle of Sadness,Neon,"Oct 7, 2022",2 h 27 m,"['Comedy', 'Drama']",6,15,63,Generally Favorable,28,60,15,32,4,9,Generally Favorable,7.0,152,71,41,19,22,10
Revenge of the Electric Car,Area23a,"Oct 21, 2011",1 h 30 m,['Documentary'],1,4,63,Generally Favorable,12,63,6,32,1,5,Mixed or Average,4.5,5,45,1,9,5,45
Let Him Go,Focus Features,"Nov 6, 2020",1 h 53 m,"['Crime', 'Drama', 'Thriller', 'Western']",3,5,63,Generally Favorable,27,75,7,19,2,6,Generally Favorable,6.5,39,56,24,34,7,10
Eden,Gravitas Ventures,"Nov 14, 2008",1 h 23 m,['Drama'],2,7,63,Generally Favorable,6,50,6,50,0,0,Mixed or Average,4.2,3,27,3,27,5,45
Batkid Begins,Warner Bros.,"Jun 26, 2015",1 h 27 m,"['Documentary', 'Biography', 'Family']",3,3,63,Generally Favorable,8,57,6,43,0,0,Mixed or Average,5.3,6,60,0,0,4,40
All Saints,Columbia Pictures,"Aug 25, 2017",1 h 48 m,['Drama'],1,2,63,Generally Favorable,5,71,2,29,0,0,Mixed or Average,6.0,9,56,3,19,4,25
Things We Lost in the Fire,Paramount Pictures,"Oct 19, 2007",1 h 58 m,['Drama'],3,3,63,Generally Favorable,20,67,8,27,2,7,Generally Favorable,7.3,18,82,2,9,2,9
City of Men,Miramax Films,"Feb 29, 2008",1 h 46 m,"['Crime', 'Drama']",0,12,63,Generally Favorable,17,68,8,32,0,0,Generally Favorable,6.9,10,71,3,21,1,7
Freaks,Well Go USA Entertainment,"Sep 13, 2019",1 h 45 m,"['Drama', 'Fantasy', 'Mystery', 'Sci-Fi', 'Thriller']",4,9,63,Generally Favorable,8,50,7,44,1,6,Generally Favorable,6.9,47,64,20,27,7,9
World War Z,Paramount Pictures,"Jun 21, 2013",1 h 56 m,"['Action', 'Adventure', 'Horror', 'Sci-Fi']",1,7,63,Generally Favorable,30,65,14,30,2,4,Generally Favorable,6.8,886,64,346,25,149,11
Maria,Netflix,"Nov 27, 2024",2 h 4 m,"['Biography', 'Drama', 'Music']",0,5,63,Generally Favorable,30,60,20,40,0,0,Generally Favorable,6.9,56,64,22,25,10,11
"Hello, My Name Is Doris",Roadside Attractions,"Mar 11, 2016",1 h 35 m,"['Comedy', 'Drama', 'Romance']",0,7,63,Generally Favorable,16,64,8,32,1,4,Generally Favorable,6.7,46,64,20,28,6,8
Hannah Takes the Stairs,IFC Films,"Aug 22, 2007",1 h 23 m,"['Comedy', 'Drama', 'Romance']",0,0,63,Generally Favorable,10,67,3,20,2,13,Mixed or Average,5.3,3,25,6,50,3,25
Bring Them Down,MUBI,"Feb 7, 2025",1 h 45 m,"['Drama', 'Thriller']",3,5,63,Generally Favorable,14,54,12,46,0,0,Generally Favorable,6.3,9,56,5,31,2,13
The Foot Fist Way,Paramount Vantage,"May 30, 2008",1 h 25 m,['Comedy'],1,1,63,Generally Favorable,15,68,5,23,2,9,Generally Favorable,7.1,7,78,2,22,0,0
Split,Universal Pictures,"Jan 20, 2017",1 h 57 m,"['Horror', 'Thriller']",4,10,63,Generally Favorable,31,65,13,27,4,8,Generally Favorable,7.0,653,71,183,20,89,10
Mayor Pete,Amazon Prime Video,"Nov 12, 2021",1 h 36 m,['Documentary'],1,4,63,Generally Favorable,7,58,4,33,1,8,Overwhelming Dislike,1.4,1,9,1,9,9,82
I Capture the Castle,Samuel Goldwyn Films,"Jul 11, 2003",1 h 53 m,"['Drama', 'Romance']",2,3,63,Generally Favorable,18,62,9,31,2,7,Generally Favorable,6.7,4,57,2,29,1,14
Alpha,Columbia Pictures,"Aug 17, 2018",1 h 36 m,"['Adventure', 'Drama']",2,2,63,Generally Favorable,18,69,7,27,1,4,Generally Favorable,6.7,87,58,51,34,11,7
The Hole in the Ground,A24,"Mar 1, 2019",1 h 30 m,"['Drama', 'Horror', 'Mystery']",1,10,63,Generally Favorable,9,56,7,44,0,0,Mixed or Average,5.4,18,36,24,48,8,16
L'amour fou,IFC Films,"May 13, 2011",1 h 38 m,['Documentary'],1,2,63,Generally Favorable,12,67,6,33,0,0,Generally Favorable,7.0,3,60,2,40,0,0
The Upside of Anger,New Line Cinema,"Mar 11, 2005",1 h 58 m,"['Comedy', 'Drama']",1,5,63,Generally Favorable,23,64,10,28,3,8,Mixed or Average,5.8,5,45,3,27,3,27
Scoop,Netflix,"Apr 5, 2024",1 h 41 m,"['Biography', 'Drama']",1,6,63,Generally Favorable,10,53,9,47,0,0,Generally Favorable,6.3,12,57,6,29,3,14
We Have Always Lived in the Castle,Brainstorm Media,"May 17, 2019",1 h 30 m,"['Drama', 'Horror', 'Mystery', 'Thriller']",1,1,63,Generally Favorable,6,75,2,25,0,0,Mixed or Average,5.3,6,27,12,55,4,18
The Dreamers,Fox Searchlight Pictures,"Feb 6, 2004",1 h 55 m,"['Drama', 'Romance']",2,7,63,Generally Favorable,23,57,15,38,2,5,Generally Favorable,6.7,85,67,23,18,19,15
This Changes Everything,Good Deed Entertainment,"Aug 9, 2019",1 h 36 m,['Documentary'],1,3,63,Generally Favorable,5,63,3,38,0,0,Generally Favorable,7.2,12,80,1,7,2,13
Kit Kittredge: An American Girl,New Line Cinema,"Jun 20, 2008",1 h 41 m,"['Comedy', 'Drama', 'Family']",2,7,63,Generally Favorable,20,74,6,22,1,4,Generally Favorable,6.1,8,57,3,21,3,21
Sleeping Dogs Lie,Roadside Attractions,"Oct 20, 2006",1 h 27 m,"['Comedy', 'Drama', 'Romance']",0,3,63,Generally Favorable,10,77,3,23,0,0,Mixed or Average,5.0,1,25,2,50,1,25
This Christmas,Screen Gems,"Nov 21, 2007",1 h 57 m,"['Comedy', 'Drama', 'Romance']",0,4,63,Generally Favorable,17,71,7,29,0,0,Generally Favorable,7.8,7,70,1,10,2,20
Laggies,A24,"Oct 24, 2014",1 h 39 m,"['Comedy', 'Drama', 'Romance']",1,2,63,Generally Favorable,20,63,12,38,0,0,Generally Favorable,6.6,38,54,27,38,6,8
Free Fire,A24,"Apr 21, 2017",1 h 30 m,"['Action', 'Comedy', 'Crime', 'Thriller']",1,6,63,Generally Favorable,24,62,14,36,1,3,Mixed or Average,5.7,101,51,58,29,40,20
Keanu,Warner Bros.,"Apr 29, 2016",1 h 40 m,"['Action', 'Comedy', 'Crime']",3,7,63,Generally Favorable,26,74,9,26,0,0,Generally Favorable,6.3,82,50,61,37,22,13
Zero Charisma,Tribeca Film,"Oct 11, 2013",1 h 26 m,"['Comedy', 'Drama']",1,3,63,Generally Favorable,6,55,3,27,2,18,Generally Favorable,7.4,12,67,3,17,3,17
In the Earth,Neon,"Apr 16, 2021",1 h 40 m,"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",1,7,63,Generally Favorable,20,57,13,37,2,6,Mixed or Average,4.4,10,26,16,41,13,33
Beau Is Afraid,A24,"Apr 14, 2023",2 h 59 m,"['Comedy', 'Drama']",0,19,63,Generally Favorable,28,55,18,35,5,10,Generally Favorable,6.4,103,59,41,24,30,17
A Haunting in Venice,Walt Disney Studios Motion Pictures,"Sep 15, 2023",1 h 43 m,"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']",2,4,63,Generally Favorable,32,62,19,37,1,2,Generally Favorable,6.9,120,59,70,35,12,6
Megamind,Paramount Pictures,"Nov 5, 2010",1 h 35 m,"['Animation', 'Action', 'Adventure', 'Comedy', 'Crime', 'Family', 'Fantasy', 'Sci-Fi']",1,10,63,Generally Favorable,21,64,12,36,0,0,Generally Favorable,7.7,417,80,87,17,20,4
The Signal,Magnet Releasing,"Feb 22, 2008",1 h 43 m,"['Horror', 'Sci-Fi', 'Thriller']",0,3,63,Generally Favorable,10,53,7,37,2,11,Generally Favorable,6.6,10,50,8,40,2,10
Burn After Reading,Focus Features,"Sep 12, 2008",1 h 36 m,"['Comedy', 'Crime', 'Drama', 'Thriller']",2,8,63,Generally Favorable,25,68,11,30,1,3,Generally Favorable,7.0,194,66,86,29,15,5
12 Hour Shift,Magnet Releasing,"Oct 2, 2020",1 h 27 m,"['Comedy', 'Horror', 'Thriller']",1,4,63,Generally Favorable,8,62,4,31,1,8,Mixed or Average,5.9,4,40,4,40,2,20
Invincible,Buena Vista Pictures,"Aug 25, 2006",1 h 45 m,"['Biography', 'Drama', 'Sport']",0,2,63,Generally Favorable,18,64,10,36,0,0,Generally Favorable,7.1,21,70,9,30,0,0
The Matrix Resurrections,Warner Bros.,"Dec 22, 2021",2 h 28 m,"['Action', 'Sci-Fi']",1,10,63,Generally Favorable,33,58,19,33,5,9,Generally Unfavorable,3.9,388,27,285,20,762,53
