Title,Streaming Platform,Release Date,Duration,Genres,Award Wins,Award Nominations,Metascore,Critic Category,Critic positive counts,Critic positive percentage,Critic mixed counts,Critic mixed percentage,Critic negative counts,Critic negative percentage,User Score Category,User Score,User positive counts,User positive percentage,User mixed counts,User mixed percentage,User negative counts,User negative percentage
Paulo Coelho's Best Story,Music Box Films,"Jul 31, 2015",1 h 52 m,"['Biography', 'Drama', 'Music']",0,1,30,Generally Unfavorable,0,0,3,43,4,57,Mixed or Average,4.9,3,38,2,25,3,38
Cats & Dogs: The Revenge of Kitty Galore,Warner Bros. Pictures,"Jul 30, 2010",1 h 22 m,"['Action', 'Comedy', 'Family', 'Fantasy']",1,3,30,Generally Unfavorable,4,18,6,27,12,55,Mixed or Average,5.2,24,38,15,24,24,38
John Q,New Line Cinema,"Feb 15, 2002",1 h 56 m,"['Crime', 'Drama', 'Thriller']",1,8,30,Generally Unfavorable,4,12,15,45,14,42,Generally Favorable,6.4,46,53,32,37,8,9
Blue Iguana,Screen Media Films,"Aug 24, 2018",1 h 40 m,"['Action', 'Comedy', 'Crime', 'Romance', 'Thriller']",0,0,30,Generally Unfavorable,2,15,4,31,7,54,Universal Acclaim,8.4,7,88,1,13,0,0
Grown Ups,Columbia Pictures,"Jun 25, 2010",1 h 42 m,['Comedy'],2,4,30,Generally Unfavorable,3,9,13,41,16,50,Mixed or Average,5.2,141,38,111,30,117,32
The Unborn,Rogue Pictures,"Jan 9, 2009",1 h 28 m,"['Horror', 'Mystery', 'Thriller']",0,1,30,Generally Unfavorable,3,19,3,19,10,63,Mixed or Average,5.3,14,30,22,47,11,23
Stonewall,Roadside Attractions,"Sep 25, 2015",2 h 9 m,"['Drama', 'History']",0,3,30,Generally Unfavorable,1,4,11,41,15,56,Mixed or Average,4.8,10,48,2,10,9,43
The House,Warner Bros.,"Jun 30, 2017",1 h 28 m,"['Comedy', 'Crime']",1,1,30,Generally Unfavorable,2,9,6,27,14,64,Mixed or Average,4.6,18,24,27,36,29,39
The Marc Pease Experience,Paramount Vantage,"Aug 21, 2009",1 h 24 m,"['Comedy', 'Drama', 'Music']",0,0,30,Generally Unfavorable,1,14,0,0,6,86,Mixed or Average,4.9,2,22,2,22,5,56
Blackwoods,Boll Films,"May 10, 2002",1 h 30 m,"['Drama', 'Mystery', 'Thriller']",0,0,30,Generally Unfavorable,0,0,3,38,5,63,Mixed or Average,4.0,3,33,2,22,4,44
Grind,Warner Bros. Pictures,"Aug 15, 2003",1 h 45 m,"['Adventure', 'Comedy', 'Sport']",0,0,30,Generally Unfavorable,2,8,10,42,12,50,Mixed or Average,5.8,7,47,5,33,3,20
The Butterfly Effect,New Line Cinema,"Jan 23, 2004",1 h 53 m,"['Drama', 'Sci-Fi', 'Thriller']",1,6,30,Generally Unfavorable,3,9,14,40,18,51,Generally Favorable,7.7,270,75,66,18,22,6
The Smurfs,Columbia Pictures,"Jul 29, 2011",1 h 26 m,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",2,5,30,Generally Unfavorable,1,5,10,45,11,50,Mixed or Average,4.5,75,26,98,34,118,41
Finding Bliss,Phase 4 Films,"Jun 4, 2010",1 h 36 m,"['Comedy', 'Romance']",0,0,30,Generally Unfavorable,0,0,6,60,4,40,Generally Favorable,7.9,7,70,3,30,0,0
Daltry Calhoun,Miramax Films,"Sep 23, 2005",1 h 40 m,"['Comedy', 'Drama', 'Music', 'Romance']",0,1,30,Generally Unfavorable,0,0,6,60,4,40,Universal Acclaim,8.1,11,79,2,14,1,7
"I, Frankenstein",Lionsgate,"Jan 24, 2014",1 h 32 m,"['Action', 'Fantasy', 'Sci-Fi']",0,1,30,Generally Unfavorable,0,0,9,45,11,55,Mixed or Average,4.3,56,23,85,34,107,43
The School for Good and Evil,Netflix,"Oct 19, 2022",2 h 27 m,"['Action', 'Comedy', 'Drama', 'Fantasy']",1,1,30,Generally Unfavorable,1,6,6,33,11,61,Mixed or Average,5.9,26,47,17,31,12,22
Slender Man,Screen Gems,"Aug 10, 2018",1 h 33 m,"['Horror', 'Mystery', 'Thriller']",0,3,30,Generally Unfavorable,1,7,6,40,8,53,Generally Unfavorable,2.9,23,13,33,18,127,69
Big Gold Brick,Samuel Goldwyn Films,"Feb 25, 2022",2 h 12 m,"['Comedy', 'Fantasy']",0,0,30,Generally Unfavorable,2,17,2,17,8,67,Mixed or Average,4.8,2,40,0,0,3,60
Never Again,USA Films,"Jul 12, 2002",1 h 38 m,"['Comedy', 'Romance']",0,1,30,Generally Unfavorable,2,9,10,45,10,45,Mixed or Average,5.6,4,50,1,13,3,38
Incarnate,Universal Pictures,"Dec 2, 2016",1 h 31 m,"['Horror', 'Thriller']",0,0,30,Generally Unfavorable,0,0,4,44,5,56,Mixed or Average,4.8,10,28,13,36,13,36
Knockaround Guys,New Line Cinema,"Oct 11, 2002",1 h 32 m,"['Crime', 'Drama', 'Thriller']",0,2,30,Generally Unfavorable,1,4,10,38,15,58,Generally Favorable,6.4,9,47,7,37,3,16
Endless Love,Universal Pictures,"Feb 14, 2014",1 h 44 m,"['Drama', 'Mystery', 'Romance']",1,1,30,Generally Unfavorable,2,6,11,34,19,59,Mixed or Average,4.5,19,35,11,20,25,45
I Can Only Imagine,Lionsgate,"Mar 16, 2018",1 h 50 m,"['Biography', 'Drama', 'Family', 'Music']",5,7,30,Generally Unfavorable,1,13,3,38,4,50,Generally Favorable,8.0,61,81,8,11,6,8
After,Aviron Pictures,"Apr 12, 2019",1 h 45 m,"['Drama', 'Romance']",4,4,30,Generally Unfavorable,0,0,4,50,4,50,Mixed or Average,4.6,38,36,14,13,53,50
Cabin Fever: Patient Zero,Image Entertainment,"Aug 1, 2014",1 h 31 m,"['Horror', 'Sci-Fi']",0,2,30,Generally Unfavorable,1,8,4,33,7,58,Mixed or Average,5.2,11,34,12,38,9,28
Nature Calls,Magnet Releasing,"Nov 9, 2012",1 h 19 m,['Comedy'],0,1,30,Generally Unfavorable,0,0,5,56,4,44,Generally Favorable,6.5,7,64,1,9,3,27
Where the Heart Is,Twentieth Century Fox Film Corporation,"Apr 28, 2000",2 h,"['Comedy', 'Drama', 'Romance']",1,3,30,Generally Unfavorable,5,18,8,29,15,54,Generally Favorable,6.3,11,48,7,30,5,22
The Replacements,Warner Bros. Pictures,"Aug 11, 2000",1 h 58 m,"['Comedy', 'Sport']",0,0,30,Generally Unfavorable,5,16,10,31,17,53,Generally Favorable,7.4,24,63,13,34,1,3
Where the Heart Is,Twentieth Century Fox Film Corporation,"Apr 28, 2000",2 h,"['Comedy', 'Drama', 'Romance']",1,3,30,Generally Unfavorable,5,18,8,29,15,54,Generally Favorable,6.3,11,48,7,30,5,22
The Tuxedo,DreamWorks Distribution,"Sep 27, 2002",1 h 38 m,"['Action', 'Comedy', 'Sci-Fi']",2,3,30,Generally Unfavorable,2,7,12,44,13,48,Mixed or Average,5.4,20,28,34,48,17,24
The Gallows,Warner Bros.,"Jul 10, 2015",1 h 21 m,"['Horror', 'Mystery', 'Thriller']",0,1,30,Generally Unfavorable,3,14,6,27,13,59,Generally Unfavorable,3.7,20,21,25,26,50,53
Zookeeper,Columbia Pictures,"Jul 8, 2011",1 h 44 m,"['Comedy', 'Family', 'Fantasy', 'Romance']",1,3,30,Generally Unfavorable,4,14,10,34,15,52,Mixed or Average,4.7,45,31,41,29,57,40
Meet Bill,First Look International,"Apr 4, 2008",1 h 33 m,"['Comedy', 'Drama']",0,1,30,Generally Unfavorable,1,13,3,38,4,50,Generally Favorable,7.3,13,68,5,26,1,5
She Hate Me,Sony Pictures Classics,"Jul 28, 2004",2 h 18 m,"['Comedy', 'Drama']",1,7,30,Generally Unfavorable,6,16,8,22,23,62,Generally Favorable,6.3,6,55,2,18,3,27
Let's Be Cops,Twentieth Century Fox Film Corporation,"Aug 13, 2014",1 h 44 m,"['Action', 'Comedy', 'Crime']",0,2,30,Generally Unfavorable,2,9,9,39,12,52,Generally Favorable,6.3,100,55,54,30,28,15
Crossover,TriStar Pictures,"Sep 1, 2006",1 h 35 m,"['Action', 'Sport']",0,0,30,Generally Unfavorable,0,0,7,37,12,63,Mixed or Average,5.5,2,50,0,0,2,50
Daddy's Home 2,Paramount Pictures,"Nov 10, 2017",1 h 40 m,['Comedy'],1,6,30,Generally Unfavorable,3,12,8,31,15,58,Mixed or Average,5.8,53,41,49,38,27,21
Thirteen Ghosts,Warner Bros. Pictures,"Oct 26, 2001",1 h 31 m,"['Fantasy', 'Horror']",1,4,30,Generally Unfavorable,2,8,8,33,14,58,Mixed or Average,5.9,29,37,35,45,14,18
Paranormal Activity: The Ghost Dimension,Paramount Pictures,"Oct 23, 2015",1 h 28 m,"['Horror', 'Mystery']",1,4,30,Generally Unfavorable,0,0,6,46,7,54,Generally Unfavorable,3.9,25,22,30,26,60,52
Without a Paddle,Paramount Pictures,"Aug 20, 2004",1 h 35 m,"['Adventure', 'Comedy', 'Mystery']",0,0,29,Generally Unfavorable,1,4,11,41,15,56,Mixed or Average,5.9,20,45,14,32,10,23
Noel,Screen Media Films,"Nov 12, 2004",1 h 36 m,['Drama'],0,0,29,Generally Unfavorable,1,7,5,33,9,60,Generally Favorable,6.6,4,50,4,50,0,0
Premonition,Metro-Goldwyn-Mayer (MGM),"Mar 16, 2007",1 h 36 m,"['Drama', 'Fantasy', 'Mystery', 'Thriller']",0,2,29,Generally Unfavorable,1,3,16,53,13,43,Mixed or Average,5.7,22,43,18,35,11,22
A.X.L.,Sony Pictures Worldwide Acquisitions (SPWA),"Aug 24, 2018",1 h 38 m,"['Action', 'Adventure', 'Drama', 'Family', 'Sci-Fi', 'Sport', 'Thriller']",0,0,29,Generally Unfavorable,0,0,1,14,6,86,Mixed or Average,5.9,18,44,11,27,12,29
Texas Rangers,Dimension Films,"Nov 30, 2001",1 h 30 m,"['Action', 'Adventure', 'Drama', 'Thriller', 'Western']",0,0,29,Generally Unfavorable,0,0,5,50,5,50,Generally Favorable,8.0,8,67,3,25,1,8
Johnson Family Vacation,Fox Searchlight Pictures,"Apr 7, 2004",1 h 37 m,['Comedy'],0,3,29,Generally Unfavorable,0,0,11,46,13,54,Generally Favorable,8.0,6,67,3,33,0,0
Domestic Disturbance,Paramount Pictures,"Nov 2, 2001",1 h 29 m,"['Crime', 'Thriller']",1,4,29,Generally Unfavorable,4,15,5,19,18,67,Generally Favorable,7.1,16,62,6,23,4,15
The Hot Chick,Buena Vista Pictures,"Dec 13, 2002",1 h 44 m,"['Comedy', 'Fantasy']",0,3,29,Generally Unfavorable,3,14,6,27,13,59,Mixed or Average,5.5,36,42,25,29,24,28
The Collector,Freestyle Releasing,"Jul 31, 2009",1 h 30 m,"['Horror', 'Thriller']",0,0,29,Generally Unfavorable,1,9,4,36,6,55,Generally Favorable,6.6,57,58,25,26,16,16
Louder Than Words,ARC Entertainment (II),"Aug 1, 2014",1 h 35 m,"['Drama', 'Family']",0,0,29,Generally Unfavorable,1,9,3,27,7,64,Mixed or Average,4.8,1,25,1,25,2,50
13,Anchor Bay Films,"Oct 28, 2011",1 h 37 m,"['Crime', 'Drama', 'Thriller']",1,2,29,Generally Unfavorable,0,0,1,11,8,89,Mixed or Average,5.4,16,40,12,30,12,30
Backstage,Dimension Films,"Sep 8, 2000",1 h 26 m,['Documentary'],0,1,29,Generally Unfavorable,1,7,6,43,7,50,Generally Favorable,6.5,7,70,1,10,2,20
Lake City,My Network TV,"Nov 21, 2008",1 h 33 m,"['Crime', 'Drama']",0,1,29,Generally Unfavorable,1,8,5,42,6,50,Generally Favorable,6.9,14,78,1,6,3,17
Mothers and Daughters,Screen Media Films,"May 6, 2016",1 h 30 m,['Drama'],1,3,29,Generally Unfavorable,1,11,1,11,7,78,Generally Favorable,6.1,5,56,1,11,3,33
Don't Go in the Woods,Tribeca Film,"Jan 13, 2012",1 h 47 m,"['Horror', 'Musical']",0,0,29,Generally Unfavorable,0,0,3,43,4,57,Mixed or Average,4.4,3,43,0,0,4,57
Peppermint,STX Entertainment,"Sep 7, 2018",1 h 41 m,"['Action', 'Thriller']",0,3,29,Generally Unfavorable,1,4,10,38,15,58,Mixed or Average,5.7,50,44,41,36,22,19
Vehicle 19,Ketchup Entertainment,"Jun 14, 2013",1 h 25 m,"['Action', 'Crime', 'Drama', 'Thriller']",0,0,29,Generally Unfavorable,1,9,3,27,7,64,Mixed or Average,4.5,4,15,14,52,9,33
Nurse 3D,Lionsgate,"Feb 7, 2014",1 h 24 m,"['Horror', 'Thriller']",0,2,29,Generally Unfavorable,1,14,2,29,4,57,Mixed or Average,4.4,9,24,13,34,16,42
New in Town,Lionsgate,"Jan 30, 2009",1 h 37 m,"['Comedy', 'Romance']",0,0,29,Generally Unfavorable,4,13,7,22,21,66,Mixed or Average,5.0,6,26,10,43,7,30
Timeline,Paramount Pictures,"Nov 26, 2003",1 h 56 m,"['Action', 'Adventure', 'Sci-Fi', 'War']",0,0,29,Generally Unfavorable,2,6,14,44,16,50,Mixed or Average,5.4,11,31,15,42,10,28
Chander Pahar (Mountains Of The Moon),It's all been arranged,"Jan 10, 2014",2 h 28 m,"['Action', 'Adventure', 'Mystery']",1,1,29,Generally Unfavorable,0,0,2,29,5,71,Generally Favorable,6.6,3,60,0,0,2,40
Civil Brand,Lions Gate Films,"Aug 29, 2003",1 h 35 m,"['Drama', 'Thriller', 'Crime']",4,5,29,Generally Unfavorable,1,8,4,31,8,62,Universal Acclaim,8.3,5,83,1,17,0,0
Eye of the Beholder,Destination Film Distribution Corp.,"Jan 28, 2000",1 h 49 m,"['Drama', 'Mystery', 'Thriller']",1,1,29,Generally Unfavorable,2,8,8,31,16,62,Generally Favorable,6.2,9,50,5,28,4,22
Driven,Warner Bros. Pictures,"Apr 27, 2001",1 h 56 m,"['Action', 'Drama', 'Sport']",1,11,29,Generally Unfavorable,1,4,13,50,12,46,Mixed or Average,5.1,13,31,18,43,11,26
Brahms: The Boy II,STX Entertainment,"Feb 21, 2020",1 h 26 m,"['Drama', 'Horror', 'Mystery', 'Thriller']",1,3,29,Generally Unfavorable,0,0,5,38,8,62,Mixed or Average,4.7,16,24,25,38,25,38
Undiscovered,Lions Gate Films,"Aug 26, 2005",1 h 37 m,"['Comedy', 'Music', 'Romance']",0,3,29,Generally Unfavorable,2,9,8,36,12,55,Generally Favorable,7.3,15,71,4,19,2,10
The Red Sea Diving Resort,Netflix,"Jul 31, 2019",2 h 9 m,"['Drama', 'History', 'Thriller']",0,0,29,Generally Unfavorable,0,0,4,50,4,50,Generally Favorable,7.1,25,53,18,38,4,9
Battle of the Year,Screen Gems,"Sep 20, 2013",1 h 50 m,"['Drama', 'Music']",0,1,29,Generally Unfavorable,0,0,10,48,11,52,Generally Unfavorable,3.2,7,23,5,16,19,61
Hurry Up Tomorrow,Lionsgate,"May 16, 2025",1 h 45 m,['Thriller'],0,0,29,Generally Unfavorable,2,8,6,24,17,68,Generally Unfavorable,3.7,27,32,4,5,53,63
Hot Tub Time Machine 2,Paramount Pictures,"Feb 20, 2015",1 h 33 m,"['Comedy', 'Mystery', 'Sci-Fi']",0,3,29,Generally Unfavorable,1,3,11,35,19,61,Generally Unfavorable,3.6,22,18,34,28,65,54
AVPR: Aliens vs Predator - Requiem,Twentieth Century Fox Film Corporation,"Dec 25, 2007",1 h 34 m,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",0,4,29,Generally Unfavorable,1,7,5,36,8,57,Generally Favorable,6.6,266,54,105,21,119,24
No Stranger Than Love,Orion Pictures,"Jun 17, 2016",1 h 29 m,"['Comedy', 'Romance']",1,1,29,Generally Unfavorable,0,0,1,13,7,88,Mixed or Average,5.0,2,33,2,33,2,33
Boys and Girls,Dimension Films,"Jun 16, 2000",1 h 34 m,"['Comedy', 'Drama', 'Romance']",0,1,29,Generally Unfavorable,3,12,9,35,14,54,Mixed or Average,5.3,3,25,7,58,2,17
AVP: Alien vs. Predator,Twentieth Century Fox Film Corporation,"Aug 13, 2004",1 h 40 m,"['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']",2,4,29,Generally Unfavorable,0,0,10,48,11,52,Mixed or Average,5.8,156,41,146,38,82,21
Swimfan,Twentieth Century Fox Film Corporation,"Sep 6, 2002",1 h 25 m,"['Drama', 'Thriller']",0,0,29,Generally Unfavorable,0,0,10,53,9,47,Generally Favorable,6.8,14,58,7,29,3,13
How High,Universal Pictures,"Dec 21, 2001",1 h 33 m,"['Comedy', 'Fantasy']",0,0,29,Generally Unfavorable,1,5,8,38,12,57,Generally Favorable,7.1,23,53,16,37,4,9
Pathfinder,Twentieth Century Fox Film Corporation,"Apr 13, 2007",1 h 39 m,"['Action', 'Adventure', 'Drama', 'War']",0,1,29,Generally Unfavorable,2,9,9,39,12,52,Mixed or Average,5.9,12,38,13,41,7,22
Drive Hard,Image Entertainment,"Oct 3, 2014",1 h 32 m,"['Action', 'Comedy', 'Crime']",0,0,29,Generally Unfavorable,0,0,6,55,5,45,Generally Unfavorable,3.4,2,18,1,9,8,73
The Quiet,Sony Pictures Classics,"Aug 25, 2006",1 h 36 m,"['Crime', 'Drama', 'Thriller']",1,1,29,Generally Unfavorable,2,8,6,25,16,67,Generally Favorable,7.3,10,67,4,27,1,7
Ratchet & Clank,Focus Features,"Apr 29, 2016",1 h 34 m,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",1,7,29,Generally Unfavorable,1,5,8,42,10,53,Generally Favorable,6.4,210,58,73,20,79,22
Scary Movie 2,Dimension Films,"Jul 4, 2001",1 h 23 m,"['Comedy', 'Horror']",3,5,29,Generally Unfavorable,1,4,10,40,14,56,Mixed or Average,5.8,103,44,75,32,55,24
Fool's Gold,Warner Bros. Pictures,"Feb 8, 2008",1 h 53 m,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']",0,3,29,Generally Unfavorable,2,7,9,31,18,62,Mixed or Average,5.4,11,28,19,48,10,25
Tasting Menu,Magnolia Pictures,"Apr 18, 2014",1 h 25 m,['Comedy'],0,1,29,Generally Unfavorable,0,0,5,45,6,55,Mixed or Average,4.0,1,25,2,50,1,25
The Time Being,Tribeca Film,"Jul 26, 2013",1 h 25 m,['Mystery'],1,1,29,Generally Unfavorable,0,0,5,45,6,55,Generally Favorable,7.8,4,80,1,20,0,0
1st Night,Gravitas Ventures,"May 3, 2013",1 h 56 m,"['Comedy', 'Musical', 'Romance']",3,3,29,Generally Unfavorable,0,0,5,63,3,38,Generally Favorable,8.0,4,80,0,0,1,20
Burning Blue,Lionsgate,"Jun 6, 2014",1 h 36 m,"['Biography', 'Drama', 'Romance', 'War']",0,0,29,Generally Unfavorable,0,0,2,29,5,71,Mixed or Average,5.9,4,40,4,40,2,20
Red Riding Hood,Warner Bros. Pictures,"Mar 11, 2011",1 h 40 m,"['Fantasy', 'Horror', 'Mystery', 'Romance', 'Thriller']",0,5,29,Generally Unfavorable,0,0,15,42,21,58,Mixed or Average,4.6,46,27,55,32,69,41
Rock the Kasbah,Open Road Films (II),"Oct 23, 2015",1 h 46 m,"['Comedy', 'Music', 'War']",0,0,29,Generally Unfavorable,2,6,16,46,17,49,Mixed or Average,4.0,9,25,12,33,15,42
Bright,Netflix,"Dec 22, 2017",1 h 57 m,"['Action', 'Fantasy', 'Thriller']",1,6,29,Generally Unfavorable,2,8,10,38,14,54,Generally Favorable,7.1,683,70,164,17,132,13
Hector and the Search for Happiness,Relativity Media,"Sep 19, 2014",1 h 54 m,"['Adventure', 'Comedy', 'Drama']",2,7,29,Generally Unfavorable,2,7,12,43,14,50,Generally Favorable,7.2,63,69,18,20,10,11
Force of Nature,Lionsgate Home Entertainment,"Jun 30, 2020",1 h 31 m,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",0,0,29,Generally Unfavorable,1,9,3,27,7,64,Mixed or Average,5.6,14,42,8,24,11,33
Just My Luck,Twentieth Century Fox Film Corporation,"May 12, 2006",1 h 43 m,"['Comedy', 'Fantasy', 'Romance']",0,6,29,Generally Unfavorable,1,4,11,42,14,54,Generally Favorable,6.3,16,44,17,47,3,8
Snow Dogs,Buena Vista Pictures Distribution,"Jan 18, 2002",1 h 39 m,"['Adventure', 'Comedy', 'Family', 'Sport']",1,1,29,Generally Unfavorable,1,4,11,42,14,54,Generally Favorable,6.7,18,51,13,37,4,11
Poolman,Vertical Entertainment,"May 10, 2024",1 h 40 m,"['Comedy', 'Mystery']",0,0,29,Generally Unfavorable,1,7,5,33,9,60,Generally Favorable,6.3,12,55,4,18,6,27
Shirin in Love,Sideshow Releasing,"Mar 14, 2014",1 h 44 m,"['Comedy', 'Romance']",0,0,29,Generally Unfavorable,1,11,2,22,6,67,Generally Favorable,7.5,17,71,4,17,3,13
Pulse,Dimension Films,"Aug 11, 2006",1 h 30 m,"['Horror', 'Sci-Fi', 'Thriller']",0,1,29,Generally Unfavorable,1,6,6,33,11,61,Generally Favorable,6.1,26,43,18,30,17,28
Old Fashioned,Freestyle Releasing,"Feb 13, 2015",1 h 55 m,"['Drama', 'Romance']",5,9,29,Generally Unfavorable,1,14,0,0,6,86,Mixed or Average,4.9,10,48,1,5,10,48
The Best of Me,Relativity Media,"Oct 17, 2014",1 h 58 m,"['Drama', 'Romance']",0,0,29,Generally Unfavorable,1,4,9,35,16,62,Mixed or Average,5.3,32,44,15,21,26,36
Anatomy of Hell,Tartan,"Sep 24, 2004",1 h 17 m,['Drama'],1,1,29,Generally Unfavorable,2,11,3,16,14,74,Mixed or Average,5.0,1,25,1,25,2,50
Diana: The Musical,Netflix,"Oct 1, 2021",1 h 57 m,"['Biography', 'Drama', 'Musical']",5,10,29,Generally Unfavorable,1,13,1,13,6,75,Mixed or Average,4.7,7,41,1,6,9,53
"Literally, Right Before Aaron",Screen Media Films,"Sep 29, 2017",1 h 45 m,"['Comedy', 'Drama']",0,0,28,Generally Unfavorable,1,11,4,44,4,44,Generally Favorable,7.3,4,67,0,0,2,33
You Again,Touchstone Pictures,"Sep 24, 2010",1 h 45 m,"['Comedy', 'Romance']",2,3,28,Generally Unfavorable,1,4,10,40,14,56,Mixed or Average,5.6,40,43,26,28,28,30
Wildflowers,Fries Film Group,"Sep 1, 2000",1 h 33 m,['Drama'],1,1,28,Generally Unfavorable,0,0,3,43,4,57,Universal Acclaim,9.3,4,100,0,0,0,0
The Crash,Vertical Entertainment,"Jan 13, 2017",1 h 24 m,"['Crime', 'Thriller']",0,0,28,Generally Unfavorable,0,0,2,29,5,71,Mixed or Average,4.8,0,0,3,75,1,25
I Am Sam,New Line Cinema,"Dec 28, 2001",2 h 12 m,['Drama'],3,5,28,Generally Unfavorable,6,18,8,24,19,58,Generally Favorable,6.5,68,58,32,27,18,15
Waking Up in Reno,Miramax Films,"Oct 25, 2002",1 h 31 m,"['Comedy', 'Romance']",0,0,28,Generally Unfavorable,0,0,4,40,6,60,Generally Favorable,7.9,11,73,4,27,0,0
AfrAId,Sony Pictures Entertainment (SPE),"Aug 30, 2024",2 h 3 m,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",0,0,28,Generally Unfavorable,1,7,7,47,7,47,Mixed or Average,4.3,11,24,18,40,16,36
Hitman: Agent 47,Twentieth Century Fox Film Corporation,"Aug 21, 2015",1 h 36 m,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']",0,2,28,Generally Unfavorable,2,7,8,30,17,63,Mixed or Average,4.3,95,29,90,27,145,44
The Colony,Image Entertainment,"Sep 20, 2013",1 h 35 m,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",1,4,28,Generally Unfavorable,0,0,5,45,6,55,Mixed or Average,5.2,18,33,28,51,9,16
Infinite,Paramount Pictures,"Jun 10, 2021",1 h 46 m,"['Action', 'Sci-Fi', 'Thriller']",1,4,28,Generally Unfavorable,0,0,10,37,17,63,Mixed or Average,5.2,35,31,41,36,37,33
Zeroville,myCinema,"Sep 20, 2019",1 h 36 m,"['Comedy', 'Drama', 'Mystery']",0,4,28,Generally Unfavorable,1,8,4,31,8,62,Generally Favorable,7.4,19,63,7,23,4,13
Bunraku,ARC Entertainment (II),"Sep 30, 2011",1 h 58 m,"['Action', 'Drama', 'Thriller']",0,0,28,Generally Unfavorable,1,9,3,27,7,64,Generally Favorable,7.2,39,61,19,30,6,9
The Unspoken,Paladin,"Oct 28, 2016",1 h 31 m,"['Horror', 'Thriller']",0,0,28,Generally Unfavorable,0,0,3,43,4,57,Generally Favorable,7.9,17,68,6,24,2,8
